id,name,status,dietary
REG-13596,Jonas Moreau,cancelled,none
REG-13597,Mireille Dimitrov,cancelled,none
REG-13598,Omar Zielinski,waitlist,none
REG-13599,Quentin Jankowski,confirmed,none
REG-13600,Tamar Quispe,confirmed,none
REG-13601,Yusuf Zielinski,confirmed,none
REG-13602,Xiomara Castellanos,cancelled,gluten-free
REG-13603,Farid Hashimoto,confirmed,none
REG-13604,Quentin Abbasi,confirmed,none
REG-13605,Tamar Bergstrom,confirmed,none
REG-13606,Sven Eriksen,cancelled,none
REG-13607,Vera Sorensen,confirmed,none
REG-13608,Bruno Iyer,confirmed,none
REG-13609,Umut Abbasi,confirmed,none
REG-13610,Nadia Abbasi,confirmed,none
REG-13611,Tamar Petrov,confirmed,gluten-free
REG-13612,Lars Okonkwo,confirmed,vegan
REG-13613,Sven Zielinski,cancelled,none
REG-13614,Farid Abbasi,confirmed,none
REG-13615,Wendell Dimitrov,cancelled,vegetarian
REG-13616,Wendell Dimitrov,confirmed,halal
REG-13617,Rosa Dimitrov,confirmed,none
REG-13618,Greta Nakamura,waitlist,none
REG-13619,Keiko Xu,confirmed,kosher
REG-13620,Vera Fontaine,cancelled,none
REG-13621,Farid Grigoryan,cancelled,vegan
REG-13622,Keiko Nakamura,cancelled,none
REG-13623,Nadia Rasmussen,waitlist,none
REG-13624,Hiro Petrov,confirmed,none
REG-13625,Nadia Rasmussen,confirmed,none
REG-13626,Keiko Ustinov,waitlist,halal
REG-13627,Mireille Tanaka,confirmed,none
REG-13628,Sven Sorensen,waitlist,none
REG-13629,Hiro Nakamura,cancelled,kosher
REG-13630,Ada Zielinski,confirmed,none
REG-13631,Umut Lindqvist,confirmed,none
REG-13632,Mireille Petrov,confirmed,vegan
REG-13633,Ada Petrov,confirmed,none
REG-13634,Farid Abbasi,confirmed,none
REG-13635,Omar Quispe,confirmed,none
REG-13636,Deepak Moreau,confirmed,none
REG-13637,Zofia Petrov,waitlist,vegan
REG-13638,Hiro Zielinski,cancelled,none
REG-13639,Ada Wieland,confirmed,vegan
REG-13640,Xiomara Bergstrom,confirmed,none
REG-13641,Nadia Petrov,confirmed,none
REG-13642,Hiro Kovacs,confirmed,none
REG-13643,Wendell Abbasi,confirmed,gluten-free
REG-13644,Sven Petrov,confirmed,kosher
REG-13645,Umut Eriksen,cancelled,vegan
REG-13646,Omar Lindqvist,confirmed,none
REG-13647,Bruno Castellanos,confirmed,none
REG-13648,Tamar Hashimoto,confirmed,none
REG-13649,Mireille Iyer,confirmed,none
REG-13650,Umut Vasquez,confirmed,none
REG-13651,Yusuf Eriksen,waitlist,vegetarian
REG-13652,Xiomara Wieland,waitlist,gluten-free
REG-13653,Ines Sorensen,confirmed,kosher
REG-13654,Carmen Okonkwo,confirmed,none
REG-13655,Keiko Nakamura,confirmed,none
REG-13656,Tamar Grigoryan,confirmed,none
REG-13657,Greta Moreau,confirmed,none
REG-13658,Xiomara Petrov,confirmed,none
REG-13659,Tamar Kovacs,confirmed,none
REG-13660,Lars Ustinov,confirmed,none
REG-13661,Ines Lindqvist,cancelled,halal
REG-13662,Umut Nakamura,confirmed,vegetarian
REG-13663,Priya Wieland,cancelled,vegetarian
REG-13664,Omar Kovacs,confirmed,none
REG-13665,Priya Fontaine,cancelled,none
REG-13666,Greta Rasmussen,cancelled,none
REG-13667,Yusuf Rasmussen,confirmed,none
REG-13668,Priya Jankowski,confirmed,gluten-free
REG-13669,Priya Nakamura,confirmed,vegan
REG-13670,Greta Abbasi,confirmed,none
REG-13671,Zofia Grigoryan,confirmed,vegetarian
REG-13672,Ines Iyer,confirmed,none
REG-13673,Zofia Jankowski,confirmed,none
REG-13674,Zofia Abbasi,confirmed,vegan
REG-13675,Keiko Grigoryan,confirmed,vegetarian
REG-13676,Umut Lindqvist,confirmed,kosher
REG-13677,Nadia Okonkwo,confirmed,gluten-free
REG-13678,Deepak Rasmussen,confirmed,none
REG-13679,Elif Ustinov,cancelled,none
REG-13680,Xiomara Jankowski,confirmed,vegan
REG-13681,Tamar Grigoryan,confirmed,kosher
REG-13682,Bruno Rasmussen,confirmed,none
REG-13683,Carmen Xu,confirmed,none
REG-13684,Bruno Okonkwo,waitlist,none
REG-13685,Keiko Rasmussen,cancelled,vegan
REG-13686,Quentin Ustinov,cancelled,none
REG-13687,Vera Petrov,cancelled,none
REG-13688,Mireille Sorensen,confirmed,none
REG-13689,Keiko Ustinov,waitlist,kosher
REG-13690,Bruno Quispe,confirmed,none
REG-13691,Greta Lindqvist,confirmed,none
REG-13692,Carmen Okonkwo,confirmed,none
REG-13693,Sven Lindqvist,cancelled,kosher
REG-13694,Rosa Grigoryan,confirmed,none
REG-13695,Quentin Vasquez,confirmed,none
REG-13696,Tamar Ustinov,confirmed,none
REG-13697,Lars Jankowski,confirmed,none
REG-13698,Ines Zielinski,waitlist,none
REG-13699,Lars Quispe,confirmed,none
REG-13700,Jonas Okonkwo,confirmed,vegan
REG-13701,Nadia Zielinski,waitlist,gluten-free
REG-13702,Nadia Iyer,confirmed,none
REG-13703,Xiomara Fontaine,waitlist,gluten-free
REG-13704,Mireille Nakamura,confirmed,kosher
REG-13705,Deepak Iyer,waitlist,none
REG-13706,Priya Xu,confirmed,none
REG-13707,Wendell Xu,confirmed,vegan
REG-13708,Carmen Moreau,cancelled,none
REG-13709,Omar Castellanos,cancelled,none
REG-13710,Mireille Nakamura,cancelled,none
REG-13711,Omar Sorensen,waitlist,none
REG-13712,Bruno Yamada,confirmed,none
REG-13713,Elif Petrov,confirmed,none
REG-13714,Ada Iyer,confirmed,vegan
REG-13715,Umut Zielinski,cancelled,none
REG-13716,Rosa Hashimoto,confirmed,none
REG-13717,Jonas Ustinov,confirmed,none
REG-13718,Ines Tanaka,waitlist,vegan
REG-13719,Sven Nakamura,confirmed,none
REG-13720,Carmen Petrov,waitlist,none
REG-13721,Tamar Nakamura,confirmed,none
REG-13722,Bruno Jankowski,confirmed,none
REG-13723,Zofia Abbasi,confirmed,none
REG-13724,Elif Yamada,confirmed,none
REG-13725,Xiomara Nakamura,confirmed,none
REG-13726,Deepak Ustinov,confirmed,none
REG-13727,Keiko Xu,confirmed,none
REG-13728,Ada Kovacs,waitlist,none
REG-13729,Lars Yamada,waitlist,none
REG-13730,Elif Bergstrom,confirmed,none
REG-13731,Omar Wieland,confirmed,none
REG-13732,Yusuf Ustinov,waitlist,none
REG-13733,Jonas Sorensen,waitlist,none
REG-13734,Omar Abbasi,confirmed,none
REG-13735,Greta Jankowski,confirmed,none
REG-13736,Xiomara Dimitrov,confirmed,gluten-free
REG-13737,Elif Quispe,cancelled,none
REG-13738,Sven Okonkwo,confirmed,kosher
REG-13739,Ada Yamada,confirmed,none
REG-13740,Yusuf Vasquez,confirmed,none
REG-13741,Tamar Dimitrov,confirmed,none
REG-13742,Vera Zielinski,confirmed,none
REG-13743,Umut Ustinov,confirmed,none
REG-13744,Ines Moreau,confirmed,vegetarian
REG-13745,Zofia Moreau,confirmed,none
REG-13746,Rosa Petrov,confirmed,gluten-free
REG-13747,Omar Dimitrov,confirmed,none
REG-13748,Hiro Castellanos,confirmed,halal
REG-13749,Mireille Rasmussen,confirmed,none
REG-13750,Quentin Dimitrov,confirmed,none
REG-13751,Sven Bergstrom,confirmed,none
REG-13752,Ines Fontaine,confirmed,gluten-free
REG-13753,Bruno Sorensen,cancelled,none
REG-13754,Nadia Kovacs,confirmed,none
REG-13755,Keiko Wieland,cancelled,none
REG-13756,Hiro Xu,confirmed,none
REG-13757,Deepak Wieland,confirmed,vegetarian
REG-13758,Xiomara Wieland,confirmed,none
REG-13759,Xiomara Sorensen,confirmed,none
REG-13760,Jonas Quispe,confirmed,kosher
REG-13761,Tamar Sorensen,confirmed,vegetarian
REG-13762,Mireille Okonkwo,confirmed,none
REG-13763,Keiko Dimitrov,confirmed,vegan
REG-13764,Yusuf Nakamura,waitlist,none
REG-13765,Nadia Tanaka,confirmed,none
REG-13766,Vera Tanaka,cancelled,halal
REG-13767,Umut Iyer,cancelled,vegetarian
REG-13768,Omar Abbasi,confirmed,none
REG-13769,Yusuf Fontaine,confirmed,vegan
REG-13770,Carmen Quispe,confirmed,halal
REG-13771,Rosa Tanaka,confirmed,none
REG-13772,Sven Sorensen,confirmed,halal
REG-13773,Jonas Okonkwo,waitlist,none
REG-13774,Carmen Grigoryan,confirmed,none
REG-13775,Yusuf Yamada,cancelled,gluten-free
REG-13776,Keiko Ustinov,confirmed,halal
REG-13777,Keiko Hashimoto,confirmed,vegetarian
REG-13778,Zofia Nakamura,waitlist,none
REG-13779,Bruno Zielinski,confirmed,none
REG-13780,Priya Hashimoto,confirmed,none
REG-13781,Deepak Vasquez,cancelled,none
REG-13782,Hiro Wieland,cancelled,halal
REG-13783,Wendell Moreau,waitlist,none
REG-13784,Elif Moreau,cancelled,none
REG-13785,Tamar Quispe,confirmed,vegan
REG-13786,Omar Tanaka,confirmed,none
REG-13787,Xiomara Eriksen,confirmed,none
REG-13788,Ada Quispe,confirmed,vegan
REG-13789,Zofia Fontaine,confirmed,none
REG-13790,Ada Castellanos,confirmed,halal
REG-13791,Hiro Castellanos,confirmed,gluten-free
REG-13792,Sven Rasmussen,confirmed,none
REG-13793,Carmen Dimitrov,confirmed,none
REG-13794,Rosa Nakamura,confirmed,vegan
REG-13795,Wendell Kovacs,confirmed,none
REG-13796,Wendell Moreau,confirmed,vegetarian
REG-13797,Tamar Wieland,confirmed,none
REG-13798,Omar Bergstrom,waitlist,kosher
REG-13799,Yusuf Zielinski,confirmed,none
REG-13800,Yusuf Hashimoto,confirmed,none
REG-13801,Priya Petrov,waitlist,vegetarian
REG-13802,Yusuf Vasquez,confirmed,gluten-free
REG-13803,Yusuf Castellanos,confirmed,none
REG-13804,Omar Xu,confirmed,halal
REG-13805,Elif Petrov,confirmed,gluten-free
REG-13806,Zofia Sorensen,confirmed,none
REG-13807,Ines Eriksen,waitlist,none
REG-13808,Deepak Moreau,waitlist,none
REG-13809,Vera Kovacs,confirmed,none
REG-13810,Ines Rasmussen,cancelled,none
REG-13811,Keiko Hashimoto,cancelled,halal
REG-13812,Rosa Ustinov,confirmed,none
REG-13813,Priya Vasquez,confirmed,none
REG-13814,Deepak Vasquez,confirmed,none
REG-13815,Elif Abbasi,confirmed,none
REG-13816,Ines Sorensen,waitlist,none
REG-13817,Mireille Nakamura,confirmed,none
REG-13818,Omar Kovacs,cancelled,none
REG-13819,Ines Ustinov,confirmed,halal
REG-13820,Deepak Yamada,confirmed,none
REG-13821,Deepak Petrov,cancelled,halal
REG-13822,Quentin Xu,cancelled,none
REG-13823,Lars Kovacs,confirmed,kosher
REG-13824,Elif Hashimoto,confirmed,none
REG-13825,Umut Eriksen,confirmed,kosher
REG-13826,Jonas Zielinski,confirmed,vegan
REG-13827,Elif Rasmussen,confirmed,gluten-free
REG-13828,Quentin Eriksen,waitlist,gluten-free
REG-13829,Farid Tanaka,cancelled,none
REG-13830,Elif Grigoryan,confirmed,none
REG-13831,Zofia Dimitrov,confirmed,none
REG-13832,Mireille Zielinski,confirmed,halal
REG-13833,Wendell Grigoryan,cancelled,none
REG-13834,Wendell Xu,confirmed,none
REG-13835,Lars Moreau,confirmed,none
REG-13836,Mireille Wieland,confirmed,none
REG-13837,Tamar Quispe,confirmed,vegetarian
REG-13838,Bruno Vasquez,confirmed,vegetarian
REG-13839,Greta Moreau,confirmed,none
REG-13840,Greta Zielinski,confirmed,none
REG-13841,Hiro Lindqvist,confirmed,none
REG-13842,Jonas Yamada,confirmed,none
REG-13843,Bruno Fontaine,confirmed,none
REG-13844,Elif Lindqvist,confirmed,vegetarian
REG-13845,Priya Bergstrom,confirmed,kosher
REG-13846,Umut Yamada,confirmed,none
REG-13847,Ines Lindqvist,cancelled,none
REG-13848,Greta Quispe,confirmed,none
REG-13849,Tamar Dimitrov,confirmed,none
REG-13850,Wendell Yamada,cancelled,vegetarian
REG-13851,Xiomara Rasmussen,confirmed,gluten-free
REG-13852,Priya Hashimoto,confirmed,none
REG-13853,Quentin Bergstrom,confirmed,vegan
REG-13854,Tamar Hashimoto,cancelled,none
REG-13855,Rosa Lindqvist,confirmed,vegan
REG-13856,Quentin Vasquez,waitlist,none
REG-13857,Wendell Nakamura,cancelled,none
REG-13858,Xiomara Eriksen,cancelled,none
REG-13859,Greta Vasquez,confirmed,none
REG-13860,Jonas Wieland,cancelled,gluten-free
REG-13861,Priya Wieland,confirmed,gluten-free
REG-13862,Hiro Eriksen,confirmed,none
REG-13863,Xiomara Rasmussen,confirmed,none
REG-13864,Priya Kovacs,cancelled,none
REG-13865,Deepak Eriksen,waitlist,kosher
REG-13866,Farid Quispe,cancelled,vegetarian
REG-13867,Rosa Eriksen,cancelled,none
REG-13868,Wendell Iyer,cancelled,halal
REG-13869,Quentin Petrov,confirmed,none
REG-13870,Quentin Okonkwo,confirmed,none
REG-13871,Lars Yamada,confirmed,kosher
REG-13872,Yusuf Ustinov,confirmed,vegetarian
REG-13873,Ada Xu,cancelled,none
REG-13874,Vera Tanaka,confirmed,none
REG-13875,Elif Wieland,confirmed,halal
REG-13876,Hiro Fontaine,waitlist,halal
REG-13877,Jonas Wieland,confirmed,none
REG-13878,Wendell Sorensen,confirmed,none
REG-13879,Hiro Vasquez,confirmed,none
REG-13880,Sven Nakamura,waitlist,none
REG-13881,Lars Xu,cancelled,kosher
REG-13882,Nadia Grigoryan,confirmed,none
REG-13883,Deepak Fontaine,waitlist,none
REG-13884,Nadia Lindqvist,confirmed,vegan
REG-13885,Farid Lindqvist,confirmed,kosher
REG-13886,Jonas Dimitrov,confirmed,none
REG-13887,Quentin Dimitrov,confirmed,none
REG-13888,Sven Rasmussen,confirmed,gluten-free
REG-13889,Sven Wieland,confirmed,none
REG-13890,Sven Bergstrom,confirmed,none
REG-13891,Farid Castellanos,confirmed,none
REG-13892,Keiko Moreau,confirmed,vegetarian
REG-13893,Carmen Okonkwo,waitlist,gluten-free
REG-13894,Yusuf Hashimoto,confirmed,none
REG-13895,Sven Wieland,confirmed,none
REG-13896,Deepak Vasquez,waitlist,none
REG-13897,Omar Rasmussen,confirmed,none
REG-13898,Nadia Vasquez,cancelled,none
REG-13899,Carmen Rasmussen,waitlist,none
REG-13900,Nadia Okonkwo,confirmed,none
REG-13901,Deepak Kovacs,cancelled,none
REG-13902,Xiomara Tanaka,confirmed,vegan
REG-13903,Greta Hashimoto,waitlist,vegan
REG-13904,Omar Xu,confirmed,kosher
REG-13905,Sven Sorensen,confirmed,kosher
REG-13906,Priya Dimitrov,confirmed,none
REG-13907,Elif Vasquez,confirmed,none
REG-13908,Zofia Nakamura,confirmed,kosher
REG-13909,Omar Petrov,confirmed,vegetarian
REG-13910,Yusuf Castellanos,confirmed,none
REG-13911,Deepak Jankowski,cancelled,vegetarian
REG-13912,Rosa Moreau,cancelled,none
REG-13913,Rosa Abbasi,confirmed,halal
REG-13914,Carmen Okonkwo,confirmed,none
REG-13915,Bruno Wieland,confirmed,none
REG-13916,Zofia Moreau,confirmed,gluten-free
REG-13917,Deepak Lindqvist,cancelled,vegetarian
REG-13918,Greta Wieland,cancelled,none
REG-13919,Ada Nakamura,confirmed,vegan
REG-13920,Keiko Nakamura,waitlist,vegetarian
REG-13921,Nadia Grigoryan,cancelled,none
REG-13922,Omar Sorensen,confirmed,none
REG-13923,Keiko Okonkwo,confirmed,none
REG-13924,Nadia Eriksen,confirmed,none
REG-13925,Lars Eriksen,confirmed,none
REG-13926,Yusuf Dimitrov,cancelled,vegan
REG-13927,Elif Petrov,confirmed,none
REG-13928,Nadia Nakamura,confirmed,none
REG-13929,Wendell Bergstrom,waitlist,halal
REG-13930,Umut Bergstrom,confirmed,vegan
REG-13931,Carmen Bergstrom,cancelled,none
REG-13932,Yusuf Moreau,cancelled,none
REG-13933,Elif Kovacs,cancelled,none
REG-13934,Bruno Okonkwo,cancelled,none
REG-13935,Hiro Vasquez,cancelled,none
REG-13936,Rosa Tanaka,waitlist,halal
REG-13937,Vera Moreau,confirmed,none
REG-13938,Yusuf Yamada,cancelled,none
REG-13939,Wendell Hashimoto,waitlist,none
REG-13940,Xiomara Eriksen,confirmed,none
REG-13941,Ines Hashimoto,confirmed,none
REG-13942,Xiomara Eriksen,confirmed,vegetarian
REG-13943,Lars Rasmussen,confirmed,none
REG-13944,Deepak Nakamura,confirmed,none
REG-13945,Tamar Zielinski,confirmed,none
REG-13946,Xiomara Bergstrom,waitlist,none
REG-13947,Yusuf Grigoryan,waitlist,none
REG-13948,Vera Grigoryan,cancelled,kosher
REG-13949,Deepak Bergstrom,confirmed,none
REG-13950,Bruno Moreau,confirmed,none
REG-13951,Bruno Okonkwo,cancelled,vegetarian
REG-13952,Quentin Dimitrov,cancelled,none
REG-13953,Omar Rasmussen,waitlist,none
REG-13954,Carmen Quispe,confirmed,none
REG-13955,Vera Tanaka,confirmed,vegetarian
REG-13956,Rosa Abbasi,waitlist,gluten-free
REG-13957,Hiro Ustinov,confirmed,none
REG-13958,Ada Okonkwo,confirmed,kosher
REG-13959,Priya Iyer,waitlist,none
REG-13960,Tamar Zielinski,confirmed,none
REG-13961,Mireille Grigoryan,waitlist,none
REG-13962,Zofia Jankowski,waitlist,kosher
REG-13963,Farid Eriksen,confirmed,none
REG-13964,Deepak Iyer,confirmed,kosher
REG-13965,Vera Fontaine,confirmed,none
REG-13966,Zofia Abbasi,waitlist,none
REG-13967,Keiko Ustinov,confirmed,none
REG-13968,Hiro Kovacs,confirmed,none
REG-13969,Jonas Yamada,waitlist,none
REG-13970,Farid Okonkwo,waitlist,halal
REG-13971,Keiko Vasquez,confirmed,none
REG-13972,Carmen Dimitrov,cancelled,none
REG-13973,Yusuf Ustinov,confirmed,gluten-free
REG-13974,Bruno Sorensen,waitlist,vegetarian
REG-13975,Wendell Petrov,confirmed,none
REG-13976,Wendell Eriksen,waitlist,halal
REG-13977,Nadia Jankowski,confirmed,none
REG-13978,Umut Vasquez,confirmed,none
REG-13979,Tamar Eriksen,confirmed,none
REG-13980,Wendell Yamada,confirmed,none
REG-13981,Farid Iyer,confirmed,none
REG-13982,Priya Castellanos,confirmed,none
REG-13983,Rosa Wieland,waitlist,halal
REG-13984,Keiko Moreau,confirmed,vegan
REG-13985,Mireille Ustinov,confirmed,none
REG-13986,Zofia Tanaka,confirmed,none
REG-13987,Deepak Fontaine,confirmed,halal
REG-13988,Greta Ustinov,confirmed,none
REG-13989,Nadia Yamada,confirmed,none
REG-13990,Bruno Moreau,cancelled,none
REG-13991,Bruno Castellanos,confirmed,none
REG-13992,Mireille Zielinski,waitlist,none
REG-13993,Nadia Hashimoto,confirmed,none
REG-13994,Deepak Jankowski,cancelled,halal
REG-13995,Greta Grigoryan,confirmed,none
REG-13996,Xiomara Dimitrov,confirmed,kosher
REG-13997,Bruno Abbasi,confirmed,none
REG-13998,Quentin Wieland,confirmed,none
REG-13999,Deepak Sorensen,confirmed,none
REG-14000,Vera Okonkwo,confirmed,vegan
REG-14001,Omar Wieland,waitlist,vegan
REG-14002,Keiko Rasmussen,confirmed,none
REG-14003,Xiomara Wieland,confirmed,halal
REG-14004,Priya Wieland,waitlist,none
REG-14005,Hiro Eriksen,waitlist,none
REG-14006,Yusuf Petrov,confirmed,none
REG-14007,Omar Kovacs,cancelled,none
REG-14008,Carmen Sorensen,confirmed,none
REG-14009,Lars Bergstrom,confirmed,none
REG-14010,Greta Grigoryan,cancelled,none
REG-14011,Tamar Bergstrom,confirmed,none
REG-14012,Carmen Lindqvist,cancelled,none
REG-14013,Deepak Moreau,waitlist,none
REG-14014,Omar Yamada,cancelled,none
REG-14015,Jonas Dimitrov,cancelled,none
REG-14016,Ada Bergstrom,waitlist,none
REG-14017,Hiro Vasquez,confirmed,vegetarian
REG-14018,Elif Abbasi,confirmed,kosher
REG-14019,Bruno Zielinski,confirmed,none
REG-14020,Rosa Vasquez,confirmed,kosher
REG-14021,Hiro Xu,confirmed,none
REG-14022,Tamar Fontaine,confirmed,gluten-free
REG-14023,Elif Quispe,confirmed,none
REG-14024,Carmen Wieland,confirmed,vegan
REG-14025,Keiko Iyer,waitlist,none
REG-14026,Xiomara Ustinov,confirmed,gluten-free
REG-14027,Zofia Vasquez,confirmed,none
REG-14028,Mireille Ustinov,confirmed,none
REG-14029,Rosa Petrov,confirmed,none
REG-14030,Deepak Dimitrov,cancelled,none
REG-14031,Yusuf Bergstrom,confirmed,none
REG-14032,Omar Rasmussen,cancelled,none
REG-14033,Tamar Fontaine,confirmed,none
REG-14034,Yusuf Xu,confirmed,vegan
REG-14035,Deepak Ustinov,waitlist,none
REG-14036,Tamar Grigoryan,waitlist,none
REG-14037,Elif Grigoryan,confirmed,none
REG-14038,Xiomara Grigoryan,confirmed,none
REG-14039,Elif Abbasi,confirmed,none
REG-14040,Elif Ustinov,confirmed,vegetarian
REG-14041,Priya Bergstrom,confirmed,none
REG-14042,Deepak Quispe,cancelled,none
REG-14043,Carmen Kovacs,confirmed,none
REG-14044,Mireille Hashimoto,confirmed,gluten-free
REG-14045,Hiro Lindqvist,confirmed,gluten-free
REG-14046,Priya Rasmussen,confirmed,kosher
REG-14047,Elif Ustinov,confirmed,vegetarian
REG-14048,Lars Iyer,confirmed,vegan
REG-14049,Yusuf Kovacs,cancelled,kosher
REG-14050,Farid Nakamura,cancelled,none
REG-14051,Lars Castellanos,confirmed,none
REG-14052,Sven Tanaka,confirmed,none
REG-14053,Hiro Moreau,confirmed,kosher
REG-14054,Vera Hashimoto,confirmed,none
REG-14055,Hiro Rasmussen,confirmed,halal
REG-14056,Vera Kovacs,confirmed,vegetarian
REG-14057,Greta Xu,cancelled,vegetarian
REG-14058,Xiomara Grigoryan,confirmed,none
REG-14059,Deepak Kovacs,cancelled,none
REG-14060,Bruno Sorensen,confirmed,none
REG-14061,Rosa Castellanos,confirmed,vegetarian
REG-14062,Ines Vasquez,cancelled,none
REG-14063,Mireille Rasmussen,confirmed,vegan
REG-14064,Farid Zielinski,cancelled,none
REG-14065,Priya Dimitrov,confirmed,none
REG-14066,Zofia Abbasi,waitlist,gluten-free
REG-14067,Priya Okonkwo,confirmed,none
REG-14068,Wendell Dimitrov,confirmed,none
REG-14069,Omar Tanaka,cancelled,halal
REG-14070,Omar Tanaka,confirmed,none
REG-14071,Farid Sorensen,confirmed,none
REG-14072,Ada Xu,waitlist,none
REG-14073,Hiro Iyer,confirmed,halal
REG-14074,Hiro Sorensen,waitlist,kosher
REG-14075,Lars Ustinov,confirmed,vegan
REG-14076,Omar Jankowski,cancelled,halal
REG-14077,Nadia Fontaine,waitlist,none
REG-14078,Carmen Castellanos,confirmed,gluten-free
REG-14079,Wendell Zielinski,waitlist,none
REG-14080,Deepak Kovacs,waitlist,kosher
REG-14081,Zofia Quispe,confirmed,none
REG-14082,Yusuf Kovacs,confirmed,none
REG-14083,Bruno Zielinski,waitlist,none
REG-14084,Mireille Okonkwo,cancelled,vegan
REG-14085,Ines Jankowski,confirmed,none
REG-14086,Bruno Rasmussen,cancelled,none
REG-14087,Deepak Bergstrom,confirmed,none
REG-14088,Priya Wieland,waitlist,none
REG-14089,Xiomara Dimitrov,confirmed,gluten-free
REG-14090,Rosa Vasquez,confirmed,none
REG-14091,Carmen Lindqvist,confirmed,vegan
REG-14092,Umut Vasquez,confirmed,none
REG-14093,Farid Yamada,confirmed,kosher
REG-14094,Elif Kovacs,confirmed,none
REG-14095,Wendell Abbasi,confirmed,none
REG-14096,Vera Vasquez,waitlist,none
REG-14097,Elif Lindqvist,confirmed,none
REG-14098,Jonas Eriksen,cancelled,none
REG-14099,Ada Vasquez,confirmed,kosher
REG-14100,Greta Xu,cancelled,none
REG-14101,Wendell Dimitrov,confirmed,none
REG-14102,Priya Tanaka,confirmed,none
REG-14103,Xiomara Vasquez,confirmed,none
REG-14104,Jonas Moreau,cancelled,vegan
REG-14105,Ada Rasmussen,confirmed,vegetarian
REG-14106,Rosa Castellanos,confirmed,none
REG-14107,Greta Bergstrom,cancelled,kosher
REG-14108,Wendell Iyer,confirmed,none
REG-14109,Nadia Sorensen,confirmed,none
REG-14110,Wendell Kovacs,waitlist,none
REG-14111,Farid Hashimoto,confirmed,none
REG-14112,Yusuf Zielinski,waitlist,none
REG-14113,Sven Tanaka,confirmed,halal
REG-14114,Keiko Sorensen,confirmed,vegetarian
REG-14115,Keiko Castellanos,confirmed,gluten-free
REG-14116,Wendell Sorensen,confirmed,none
REG-14117,Tamar Abbasi,cancelled,none
REG-14118,Keiko Iyer,confirmed,halal
REG-14119,Priya Iyer,confirmed,none
REG-14120,Rosa Fontaine,confirmed,none
REG-14121,Jonas Moreau,confirmed,none
REG-14122,Carmen Kovacs,confirmed,none
REG-14123,Xiomara Lindqvist,confirmed,none
REG-14124,Keiko Xu,confirmed,none
REG-14125,Tamar Jankowski,cancelled,gluten-free
REG-14126,Umut Jankowski,cancelled,none
