id,name,status,dietary
REG-18418,Priya Kovacs,confirmed,halal
REG-18419,Sven Abbasi,confirmed,gluten-free
REG-18420,Jonas Tanaka,confirmed,none
REG-18421,Wendell Ustinov,waitlist,none
REG-18422,Bruno Nakamura,confirmed,none
REG-18423,Yusuf Quispe,confirmed,gluten-free
REG-18424,Nadia Iyer,confirmed,none
REG-18425,Priya Moreau,confirmed,gluten-free
REG-18426,Quentin Eriksen,confirmed,none
REG-18427,Hiro Rasmussen,confirmed,none
REG-18428,Bruno Fontaine,confirmed,none
REG-18429,Deepak Castellanos,confirmed,none
REG-18430,Jonas Vasquez,waitlist,none
REG-18431,Yusuf Petrov,confirmed,none
REG-18432,Umut Eriksen,waitlist,none
REG-18433,Carmen Tanaka,confirmed,none
REG-18434,Ines Xu,waitlist,none
REG-18435,Wendell Sorensen,confirmed,none
REG-18436,Quentin Ustinov,cancelled,none
REG-18437,Xiomara Dimitrov,cancelled,none
REG-18438,Ada Petrov,waitlist,gluten-free
REG-18439,Elif Vasquez,confirmed,none
REG-18440,Omar Petrov,confirmed,kosher
REG-18441,Jonas Okonkwo,confirmed,vegan
REG-18442,Sven Eriksen,cancelled,none
REG-18443,Keiko Wieland,waitlist,none
REG-18444,Rosa Lindqvist,cancelled,none
REG-18445,Ada Xu,confirmed,vegan
REG-18446,Tamar Eriksen,cancelled,vegan
REG-18447,Quentin Eriksen,cancelled,none
REG-18448,Bruno Ustinov,confirmed,none
REG-18449,Rosa Fontaine,cancelled,none
REG-18450,Farid Dimitrov,confirmed,none
REG-18451,Rosa Yamada,confirmed,gluten-free
REG-18452,Hiro Xu,confirmed,none
REG-18453,Jonas Yamada,confirmed,halal
REG-18454,Yusuf Hashimoto,cancelled,none
REG-18455,Mireille Okonkwo,confirmed,none
REG-18456,Greta Okonkwo,cancelled,none
REG-18457,Omar Jankowski,cancelled,none
REG-18458,Quentin Dimitrov,waitlist,none
REG-18459,Carmen Fontaine,confirmed,vegetarian
REG-18460,Elif Lindqvist,cancelled,none
REG-18461,Elif Fontaine,confirmed,vegetarian
REG-18462,Hiro Grigoryan,cancelled,none
REG-18463,Wendell Yamada,cancelled,none
REG-18464,Vera Okonkwo,confirmed,none
REG-18465,Bruno Iyer,confirmed,none
REG-18466,Xiomara Dimitrov,cancelled,halal
REG-18467,Hiro Zielinski,waitlist,none
REG-18468,Jonas Wieland,confirmed,none
REG-18469,Carmen Xu,confirmed,none
REG-18470,Vera Tanaka,confirmed,gluten-free
REG-18471,Elif Rasmussen,waitlist,none
REG-18472,Ines Fontaine,confirmed,none
REG-18473,Lars Abbasi,confirmed,none
REG-18474,Jonas Bergstrom,confirmed,none
REG-18475,Greta Abbasi,cancelled,none
REG-18476,Keiko Nakamura,confirmed,vegetarian
REG-18477,Keiko Dimitrov,confirmed,vegan
REG-18478,Omar Hashimoto,confirmed,none
REG-18479,Vera Wieland,waitlist,none
REG-18480,Carmen Fontaine,confirmed,none
REG-18481,Carmen Abbasi,confirmed,none
REG-18482,Omar Moreau,waitlist,none
REG-18483,Deepak Kovacs,confirmed,vegetarian
REG-18484,Jonas Abbasi,cancelled,none
REG-18485,Greta Quispe,confirmed,none
REG-18486,Greta Hashimoto,confirmed,none
REG-18487,Ines Iyer,confirmed,none
REG-18488,Ada Wieland,cancelled,none
REG-18489,Vera Ustinov,cancelled,kosher
REG-18490,Keiko Rasmussen,cancelled,vegetarian
REG-18491,Mireille Zielinski,cancelled,vegan
REG-18492,Lars Zielinski,confirmed,none
REG-18493,Elif Iyer,confirmed,none
REG-18494,Jonas Quispe,cancelled,none
REG-18495,Lars Sorensen,confirmed,none
REG-18496,Wendell Wieland,confirmed,kosher
REG-18497,Bruno Petrov,waitlist,none
REG-18498,Sven Dimitrov,confirmed,none
REG-18499,Wendell Wieland,waitlist,none
REG-18500,Omar Quispe,confirmed,none
REG-18501,Bruno Zielinski,waitlist,none
REG-18502,Vera Rasmussen,confirmed,gluten-free
REG-18503,Umut Fontaine,confirmed,gluten-free
REG-18504,Umut Grigoryan,confirmed,none
REG-18505,Rosa Yamada,confirmed,vegetarian
REG-18506,Vera Vasquez,waitlist,none
REG-18507,Mireille Yamada,waitlist,vegan
REG-18508,Ada Lindqvist,cancelled,none
REG-18509,Quentin Fontaine,confirmed,halal
REG-18510,Carmen Jankowski,confirmed,none
REG-18511,Tamar Sorensen,confirmed,none
REG-18512,Ada Okonkwo,confirmed,none
REG-18513,Yusuf Moreau,cancelled,none
REG-18514,Hiro Vasquez,waitlist,none
REG-18515,Elif Okonkwo,cancelled,none
REG-18516,Mireille Vasquez,cancelled,none
REG-18517,Yusuf Dimitrov,cancelled,none
REG-18518,Wendell Castellanos,waitlist,none
REG-18519,Tamar Moreau,waitlist,vegan
REG-18520,Carmen Jankowski,cancelled,none
REG-18521,Ines Rasmussen,waitlist,none
REG-18522,Xiomara Castellanos,confirmed,none
REG-18523,Greta Wieland,confirmed,none
REG-18524,Nadia Tanaka,confirmed,none
REG-18525,Jonas Sorensen,confirmed,gluten-free
REG-18526,Greta Hashimoto,confirmed,gluten-free
REG-18527,Keiko Abbasi,confirmed,none
REG-18528,Ada Bergstrom,cancelled,none
REG-18529,Bruno Xu,waitlist,none
REG-18530,Mireille Jankowski,confirmed,kosher
REG-18531,Mireille Kovacs,cancelled,vegan
REG-18532,Farid Xu,waitlist,none
REG-18533,Xiomara Kovacs,confirmed,gluten-free
REG-18534,Xiomara Grigoryan,confirmed,none
REG-18535,Umut Zielinski,cancelled,none
REG-18536,Ada Moreau,confirmed,none
REG-18537,Wendell Zielinski,confirmed,halal
REG-18538,Ines Lindqvist,waitlist,none
REG-18539,Keiko Hashimoto,confirmed,none
REG-18540,Quentin Moreau,confirmed,none
REG-18541,Jonas Ustinov,confirmed,gluten-free
REG-18542,Bruno Nakamura,cancelled,none
REG-18543,Lars Rasmussen,confirmed,none
REG-18544,Farid Fontaine,confirmed,none
REG-18545,Vera Sorensen,confirmed,none
REG-18546,Farid Ustinov,cancelled,none
REG-18547,Greta Ustinov,confirmed,vegan
REG-18548,Wendell Quispe,waitlist,none
REG-18549,Zofia Quispe,confirmed,none
REG-18550,Bruno Abbasi,waitlist,vegetarian
REG-18551,Umut Ustinov,cancelled,none
REG-18552,Umut Zielinski,confirmed,none
REG-18553,Mireille Castellanos,confirmed,none
REG-18554,Elif Hashimoto,confirmed,none
REG-18555,Priya Dimitrov,waitlist,vegetarian
REG-18556,Quentin Kovacs,waitlist,none
REG-18557,Tamar Dimitrov,confirmed,none
REG-18558,Xiomara Sorensen,cancelled,gluten-free
REG-18559,Lars Rasmussen,confirmed,vegan
REG-18560,Ines Hashimoto,confirmed,vegan
REG-18561,Wendell Tanaka,waitlist,none
REG-18562,Quentin Iyer,confirmed,none
REG-18563,Ada Kovacs,confirmed,vegan
REG-18564,Vera Grigoryan,confirmed,vegetarian
REG-18565,Bruno Nakamura,confirmed,none
REG-18566,Xiomara Eriksen,cancelled,halal
REG-18567,Greta Wieland,confirmed,none
REG-18568,Priya Ustinov,confirmed,vegetarian
REG-18569,Bruno Wieland,confirmed,gluten-free
REG-18570,Tamar Lindqvist,confirmed,vegetarian
REG-18571,Omar Tanaka,confirmed,none
REG-18572,Tamar Sorensen,waitlist,vegetarian
REG-18573,Omar Sorensen,confirmed,none
REG-18574,Greta Wieland,confirmed,vegetarian
REG-18575,Mireille Hashimoto,confirmed,vegan
REG-18576,Umut Nakamura,confirmed,none
REG-18577,Wendell Abbasi,confirmed,none
REG-18578,Umut Grigoryan,confirmed,halal
REG-18579,Bruno Tanaka,confirmed,none
REG-18580,Yusuf Kovacs,waitlist,none
REG-18581,Priya Petrov,waitlist,none
REG-18582,Greta Sorensen,confirmed,none
REG-18583,Yusuf Bergstrom,confirmed,none
REG-18584,Wendell Nakamura,confirmed,none
REG-18585,Farid Eriksen,waitlist,vegan
REG-18586,Zofia Petrov,confirmed,none
REG-18587,Ines Rasmussen,waitlist,vegetarian
REG-18588,Carmen Eriksen,cancelled,vegan
REG-18589,Bruno Zielinski,confirmed,none
REG-18590,Zofia Abbasi,confirmed,kosher
REG-18591,Carmen Fontaine,confirmed,none
REG-18592,Greta Hashimoto,confirmed,none
REG-18593,Yusuf Okonkwo,confirmed,halal
REG-18594,Zofia Grigoryan,confirmed,vegetarian
REG-18595,Tamar Wieland,confirmed,none
REG-18596,Priya Nakamura,waitlist,none
REG-18597,Rosa Grigoryan,confirmed,none
REG-18598,Zofia Grigoryan,confirmed,vegan
REG-18599,Ada Vasquez,confirmed,none
REG-18600,Farid Iyer,waitlist,none
REG-18601,Keiko Sorensen,cancelled,none
REG-18602,Carmen Vasquez,cancelled,none
REG-18603,Sven Zielinski,confirmed,vegetarian
REG-18604,Mireille Iyer,confirmed,kosher
REG-18605,Deepak Iyer,confirmed,none
REG-18606,Elif Abbasi,confirmed,kosher
REG-18607,Hiro Okonkwo,waitlist,kosher
REG-18608,Lars Castellanos,confirmed,none
REG-18609,Omar Jankowski,confirmed,vegan
REG-18610,Lars Eriksen,confirmed,halal
REG-18611,Greta Xu,cancelled,none
REG-18612,Umut Dimitrov,confirmed,none
REG-18613,Rosa Yamada,waitlist,kosher
REG-18614,Tamar Jankowski,confirmed,none
REG-18615,Lars Petrov,waitlist,none
REG-18616,Nadia Bergstrom,confirmed,halal
REG-18617,Deepak Fontaine,cancelled,none
REG-18618,Lars Iyer,confirmed,none
REG-18619,Sven Kovacs,confirmed,none
REG-18620,Bruno Vasquez,confirmed,none
REG-18621,Carmen Hashimoto,confirmed,none
REG-18622,Omar Sorensen,confirmed,none
REG-18623,Hiro Grigoryan,confirmed,none
REG-18624,Hiro Nakamura,confirmed,none
REG-18625,Tamar Sorensen,confirmed,none
REG-18626,Sven Moreau,waitlist,none
REG-18627,Greta Wieland,cancelled,kosher
REG-18628,Tamar Jankowski,confirmed,none
REG-18629,Priya Petrov,waitlist,kosher
REG-18630,Umut Vasquez,confirmed,none
REG-18631,Greta Tanaka,confirmed,vegetarian
REG-18632,Tamar Quispe,confirmed,none
REG-18633,Keiko Wieland,confirmed,vegan
REG-18634,Greta Moreau,waitlist,none
REG-18635,Ines Xu,cancelled,none
REG-18636,Nadia Bergstrom,waitlist,none
REG-18637,Keiko Castellanos,cancelled,none
REG-18638,Nadia Tanaka,confirmed,none
REG-18639,Tamar Xu,confirmed,none
REG-18640,Priya Rasmussen,confirmed,none
REG-18641,Umut Jankowski,confirmed,none
REG-18642,Wendell Okonkwo,waitlist,none
REG-18643,Ada Zielinski,confirmed,none
REG-18644,Elif Nakamura,cancelled,none
REG-18645,Farid Xu,confirmed,gluten-free
REG-18646,Tamar Grigoryan,confirmed,vegetarian
REG-18647,Umut Moreau,waitlist,vegan
REG-18648,Xiomara Zielinski,confirmed,vegetarian
REG-18649,Rosa Yamada,confirmed,none
REG-18650,Yusuf Okonkwo,confirmed,none
REG-18651,Ines Dimitrov,confirmed,vegan
REG-18652,Ada Nakamura,waitlist,none
REG-18653,Deepak Eriksen,confirmed,none
REG-18654,Ines Castellanos,confirmed,none
REG-18655,Omar Okonkwo,confirmed,halal
REG-18656,Elif Moreau,confirmed,none
REG-18657,Deepak Abbasi,confirmed,halal
REG-18658,Zofia Fontaine,waitlist,none
REG-18659,Bruno Dimitrov,confirmed,none
REG-18660,Nadia Sorensen,waitlist,none
REG-18661,Hiro Sorensen,waitlist,none
REG-18662,Deepak Yamada,confirmed,none
REG-18663,Keiko Ustinov,confirmed,none
REG-18664,Ada Bergstrom,confirmed,none
REG-18665,Zofia Bergstrom,waitlist,vegan
REG-18666,Mireille Fontaine,confirmed,none
REG-18667,Zofia Wieland,confirmed,gluten-free
REG-18668,Keiko Ustinov,confirmed,none
REG-18669,Jonas Okonkwo,confirmed,none
REG-18670,Quentin Nakamura,confirmed,kosher
REG-18671,Keiko Sorensen,confirmed,none
REG-18672,Elif Sorensen,waitlist,none
REG-18673,Zofia Nakamura,confirmed,kosher
REG-18674,Vera Tanaka,confirmed,none
REG-18675,Ines Zielinski,waitlist,none
REG-18676,Deepak Dimitrov,cancelled,vegetarian
REG-18677,Zofia Abbasi,confirmed,none
REG-18678,Sven Wieland,confirmed,none
REG-18679,Hiro Bergstrom,confirmed,vegetarian
REG-18680,Jonas Ustinov,cancelled,vegan
REG-18681,Wendell Fontaine,confirmed,none
REG-18682,Deepak Xu,waitlist,none
REG-18683,Carmen Vasquez,cancelled,halal
REG-18684,Xiomara Jankowski,waitlist,halal
REG-18685,Yusuf Bergstrom,cancelled,none
REG-18686,Wendell Jankowski,confirmed,none
REG-18687,Umut Hashimoto,cancelled,halal
REG-18688,Priya Lindqvist,waitlist,halal
REG-18689,Farid Castellanos,confirmed,none
REG-18690,Ines Wieland,confirmed,vegetarian
REG-18691,Wendell Moreau,waitlist,none
REG-18692,Zofia Okonkwo,confirmed,none
REG-18693,Mireille Bergstrom,confirmed,none
REG-18694,Umut Ustinov,waitlist,none
REG-18695,Vera Hashimoto,waitlist,kosher
REG-18696,Jonas Rasmussen,confirmed,kosher
REG-18697,Umut Okonkwo,waitlist,none
REG-18698,Zofia Lindqvist,confirmed,none
REG-18699,Keiko Castellanos,confirmed,none
REG-18700,Priya Lindqvist,confirmed,none
REG-18701,Bruno Nakamura,confirmed,vegan
REG-18702,Quentin Castellanos,confirmed,none
REG-18703,Deepak Fontaine,confirmed,none
REG-18704,Jonas Rasmussen,confirmed,none
REG-18705,Ines Okonkwo,confirmed,none
REG-18706,Sven Vasquez,confirmed,none
REG-18707,Vera Moreau,confirmed,kosher
REG-18708,Quentin Yamada,confirmed,vegan
REG-18709,Hiro Sorensen,confirmed,none
REG-18710,Lars Abbasi,confirmed,kosher
REG-18711,Farid Nakamura,confirmed,gluten-free
REG-18712,Mireille Fontaine,confirmed,none
REG-18713,Vera Sorensen,confirmed,none
REG-18714,Greta Tanaka,waitlist,none
REG-18715,Rosa Okonkwo,confirmed,gluten-free
REG-18716,Carmen Jankowski,waitlist,none
REG-18717,Greta Tanaka,confirmed,none
REG-18718,Farid Fontaine,confirmed,none
REG-18719,Lars Yamada,cancelled,none
REG-18720,Wendell Hashimoto,confirmed,none
REG-18721,Vera Tanaka,cancelled,none
REG-18722,Jonas Fontaine,confirmed,none
REG-18723,Lars Quispe,waitlist,none
REG-18724,Wendell Bergstrom,confirmed,halal
REG-18725,Ada Kovacs,cancelled,none
REG-18726,Zofia Iyer,waitlist,none
REG-18727,Jonas Rasmussen,confirmed,none
REG-18728,Tamar Petrov,confirmed,none
REG-18729,Deepak Sorensen,cancelled,none
REG-18730,Ada Bergstrom,cancelled,none
REG-18731,Priya Yamada,confirmed,vegan
REG-18732,Jonas Wieland,confirmed,vegetarian
REG-18733,Yusuf Quispe,confirmed,none
REG-18734,Omar Castellanos,confirmed,none
REG-18735,Carmen Xu,confirmed,none
REG-18736,Jonas Zielinski,confirmed,none
REG-18737,Elif Nakamura,cancelled,none
REG-18738,Tamar Vasquez,confirmed,none
REG-18739,Ada Sorensen,confirmed,none
REG-18740,Tamar Xu,confirmed,vegetarian
REG-18741,Elif Okonkwo,confirmed,none
REG-18742,Nadia Vasquez,confirmed,halal
REG-18743,Deepak Tanaka,cancelled,none
REG-18744,Vera Eriksen,confirmed,vegan
REG-18745,Priya Petrov,confirmed,none
REG-18746,Hiro Iyer,cancelled,gluten-free
REG-18747,Mireille Wieland,waitlist,none
REG-18748,Ines Hashimoto,confirmed,none
REG-18749,Ada Xu,waitlist,none
REG-18750,Lars Okonkwo,waitlist,none
REG-18751,Lars Bergstrom,confirmed,none
REG-18752,Rosa Vasquez,confirmed,none
REG-18753,Sven Bergstrom,waitlist,none
REG-18754,Ada Nakamura,confirmed,vegan
REG-18755,Jonas Moreau,waitlist,none
REG-18756,Yusuf Grigoryan,confirmed,none
REG-18757,Jonas Iyer,waitlist,none
REG-18758,Zofia Dimitrov,confirmed,none
REG-18759,Mireille Fontaine,confirmed,none
REG-18760,Omar Kovacs,confirmed,none
REG-18761,Elif Quispe,confirmed,none
REG-18762,Quentin Castellanos,confirmed,halal
REG-18763,Yusuf Okonkwo,confirmed,none
REG-18764,Mireille Fontaine,confirmed,none
REG-18765,Wendell Sorensen,cancelled,none
REG-18766,Umut Kovacs,confirmed,none
REG-18767,Carmen Vasquez,confirmed,none
REG-18768,Xiomara Nakamura,confirmed,gluten-free
REG-18769,Quentin Vasquez,confirmed,vegan
REG-18770,Omar Kovacs,cancelled,none
REG-18771,Zofia Dimitrov,confirmed,halal
REG-18772,Carmen Vasquez,confirmed,none
REG-18773,Greta Sorensen,confirmed,none
REG-18774,Xiomara Grigoryan,confirmed,none
REG-18775,Wendell Grigoryan,waitlist,none
REG-18776,Quentin Hashimoto,confirmed,none
REG-18777,Zofia Abbasi,confirmed,none
REG-18778,Rosa Ustinov,confirmed,none
REG-18779,Ada Nakamura,confirmed,none
REG-18780,Bruno Xu,confirmed,none
REG-18781,Ines Sorensen,confirmed,kosher
REG-18782,Nadia Tanaka,cancelled,none
REG-18783,Wendell Eriksen,confirmed,none
REG-18784,Greta Wieland,confirmed,none
REG-18785,Zofia Nakamura,confirmed,none
REG-18786,Carmen Sorensen,confirmed,none
REG-18787,Ada Eriksen,confirmed,none
REG-18788,Yusuf Castellanos,confirmed,none
REG-18789,Yusuf Nakamura,confirmed,vegan
REG-18790,Rosa Vasquez,confirmed,vegetarian
REG-18791,Deepak Quispe,confirmed,none
REG-18792,Greta Grigoryan,waitlist,none
REG-18793,Ada Petrov,confirmed,kosher
REG-18794,Elif Sorensen,confirmed,kosher
REG-18795,Umut Quispe,confirmed,kosher
REG-18796,Farid Grigoryan,confirmed,none
REG-18797,Umut Rasmussen,confirmed,none
REG-18798,Bruno Tanaka,confirmed,none
REG-18799,Mireille Moreau,confirmed,none
REG-18800,Elif Yamada,confirmed,none
REG-18801,Yusuf Castellanos,confirmed,vegetarian
REG-18802,Farid Petrov,confirmed,none
REG-18803,Lars Wieland,confirmed,none
REG-18804,Sven Sorensen,confirmed,gluten-free
REG-18805,Deepak Jankowski,waitlist,none
REG-18806,Umut Dimitrov,cancelled,gluten-free
REG-18807,Priya Hashimoto,waitlist,vegetarian
REG-18808,Deepak Dimitrov,confirmed,none
REG-18809,Carmen Vasquez,confirmed,none
REG-18810,Mireille Dimitrov,confirmed,vegan
REG-18811,Tamar Sorensen,confirmed,none
REG-18812,Omar Iyer,confirmed,vegan
REG-18813,Nadia Castellanos,confirmed,none
REG-18814,Omar Vasquez,confirmed,vegan
REG-18815,Greta Eriksen,confirmed,vegetarian
REG-18816,Keiko Rasmussen,confirmed,vegetarian
REG-18817,Tamar Sorensen,confirmed,none
REG-18818,Nadia Ustinov,confirmed,none
REG-18819,Rosa Moreau,waitlist,none
REG-18820,Ada Wieland,confirmed,halal
REG-18821,Ada Petrov,confirmed,none
REG-18822,Wendell Fontaine,confirmed,none
REG-18823,Jonas Nakamura,confirmed,none
REG-18824,Yusuf Hashimoto,confirmed,none
REG-18825,Zofia Lindqvist,waitlist,none
REG-18826,Sven Kovacs,confirmed,vegan
REG-18827,Zofia Rasmussen,confirmed,gluten-free
REG-18828,Tamar Grigoryan,confirmed,none
REG-18829,Rosa Iyer,confirmed,gluten-free
REG-18830,Mireille Moreau,confirmed,none
REG-18831,Elif Dimitrov,confirmed,none
REG-18832,Xiomara Iyer,confirmed,none
REG-18833,Quentin Bergstrom,confirmed,none
REG-18834,Priya Tanaka,confirmed,none
REG-18835,Zofia Dimitrov,confirmed,none
REG-18836,Farid Xu,confirmed,gluten-free
REG-18837,Vera Sorensen,confirmed,none
REG-18838,Deepak Xu,confirmed,kosher
REG-18839,Tamar Abbasi,confirmed,none
REG-18840,Quentin Dimitrov,confirmed,none
REG-18841,Zofia Vasquez,confirmed,none
REG-18842,Hiro Abbasi,confirmed,none
REG-18843,Carmen Jankowski,confirmed,none
REG-18844,Farid Abbasi,confirmed,none
REG-18845,Sven Iyer,confirmed,gluten-free
REG-18846,Sven Okonkwo,confirmed,vegetarian
REG-18847,Deepak Jankowski,cancelled,kosher
REG-18848,Umut Moreau,confirmed,none
REG-18849,Zofia Iyer,waitlist,none
REG-18850,Umut Vasquez,waitlist,halal
REG-18851,Hiro Vasquez,cancelled,none
REG-18852,Carmen Okonkwo,waitlist,kosher
REG-18853,Carmen Petrov,cancelled,none
REG-18854,Rosa Jankowski,confirmed,none
REG-18855,Umut Iyer,confirmed,none
REG-18856,Tamar Vasquez,confirmed,none
REG-18857,Ada Xu,confirmed,none
REG-18858,Xiomara Sorensen,waitlist,none
REG-18859,Tamar Nakamura,confirmed,none
REG-18860,Rosa Sorensen,cancelled,none
REG-18861,Priya Dimitrov,confirmed,vegetarian
REG-18862,Vera Okonkwo,cancelled,none
REG-18863,Hiro Hashimoto,confirmed,none
REG-18864,Quentin Nakamura,waitlist,none
REG-18865,Ines Vasquez,confirmed,vegetarian
REG-18866,Greta Eriksen,confirmed,none
REG-18867,Elif Quispe,waitlist,none
REG-18868,Quentin Bergstrom,confirmed,none
REG-18869,Yusuf Vasquez,cancelled,none
REG-18870,Greta Sorensen,confirmed,none
REG-18871,Ada Moreau,cancelled,none
REG-18872,Yusuf Bergstrom,confirmed,none
REG-18873,Farid Quispe,confirmed,none
REG-18874,Sven Rasmussen,cancelled,halal
REG-18875,Rosa Vasquez,confirmed,none
REG-18876,Yusuf Xu,waitlist,none
REG-18877,Bruno Okonkwo,cancelled,none
REG-18878,Xiomara Grigoryan,confirmed,vegetarian
REG-18879,Xiomara Zielinski,confirmed,none
REG-18880,Xiomara Jankowski,confirmed,none
REG-18881,Umut Bergstrom,confirmed,vegan
REG-18882,Omar Tanaka,confirmed,none
REG-18883,Carmen Rasmussen,confirmed,none
REG-18884,Sven Rasmussen,cancelled,vegan
REG-18885,Wendell Iyer,confirmed,vegan
REG-18886,Omar Vasquez,confirmed,vegan
REG-18887,Sven Lindqvist,cancelled,vegan
REG-18888,Nadia Abbasi,confirmed,none
REG-18889,Priya Tanaka,confirmed,none
REG-18890,Wendell Kovacs,waitlist,none
REG-18891,Hiro Nakamura,confirmed,none
REG-18892,Sven Moreau,cancelled,none
REG-18893,Xiomara Lindqvist,confirmed,gluten-free
REG-18894,Zofia Fontaine,confirmed,none
REG-18895,Greta Eriksen,confirmed,none
REG-18896,Carmen Iyer,confirmed,none
REG-18897,Quentin Okonkwo,confirmed,none
REG-18898,Farid Okonkwo,confirmed,none
REG-18899,Tamar Castellanos,confirmed,none
REG-18900,Greta Rasmussen,waitlist,none
REG-18901,Greta Lindqvist,confirmed,none
REG-18902,Carmen Xu,confirmed,none
REG-18903,Priya Moreau,waitlist,none
REG-18904,Sven Okonkwo,cancelled,vegan
REG-18905,Lars Castellanos,cancelled,gluten-free
REG-18906,Farid Nakamura,waitlist,none
REG-18907,Hiro Dimitrov,cancelled,none
REG-18908,Umut Vasquez,confirmed,none
REG-18909,Yusuf Okonkwo,waitlist,none
REG-18910,Greta Lindqvist,confirmed,none
REG-18911,Elif Zielinski,confirmed,none
REG-18912,Wendell Rasmussen,confirmed,none
REG-18913,Wendell Ustinov,confirmed,none
REG-18914,Bruno Nakamura,confirmed,none
REG-18915,Ines Moreau,waitlist,none
REG-18916,Xiomara Eriksen,confirmed,none
REG-18917,Wendell Hashimoto,confirmed,none
REG-18918,Farid Wieland,cancelled,none
REG-18919,Quentin Vasquez,waitlist,none
REG-18920,Vera Eriksen,confirmed,none
REG-18921,Sven Abbasi,confirmed,none
REG-18922,Deepak Quispe,waitlist,none
REG-18923,Greta Castellanos,cancelled,none
REG-18924,Vera Hashimoto,confirmed,none
REG-18925,Zofia Fontaine,confirmed,none
REG-18926,Hiro Ustinov,waitlist,none
REG-18927,Greta Yamada,confirmed,none
REG-18928,Zofia Fontaine,confirmed,kosher
REG-18929,Hiro Vasquez,waitlist,none
REG-18930,Tamar Bergstrom,confirmed,none
REG-18931,Carmen Nakamura,confirmed,none
REG-18932,Elif Yamada,confirmed,none
REG-18933,Ines Petrov,confirmed,none
REG-18934,Greta Jankowski,confirmed,none
REG-18935,Nadia Vasquez,confirmed,vegan
REG-18936,Sven Iyer,confirmed,none
REG-18937,Xiomara Xu,waitlist,none
REG-18938,Ada Nakamura,confirmed,vegan
REG-18939,Yusuf Iyer,confirmed,gluten-free
REG-18940,Keiko Dimitrov,waitlist,none
REG-18941,Nadia Quispe,waitlist,none
REG-18942,Ada Iyer,cancelled,halal
REG-18943,Bruno Fontaine,confirmed,none
REG-18944,Rosa Xu,waitlist,none
REG-18945,Farid Fontaine,confirmed,none
REG-18946,Xiomara Kovacs,confirmed,none
REG-18947,Vera Kovacs,confirmed,none
REG-18948,Quentin Bergstrom,confirmed,none
REG-18949,Xiomara Iyer,confirmed,none
REG-18950,Tamar Sorensen,confirmed,gluten-free
REG-18951,Jonas Okonkwo,waitlist,none
REG-18952,Carmen Hashimoto,cancelled,gluten-free
REG-18953,Sven Xu,confirmed,none
REG-18954,Hiro Kovacs,confirmed,none
REG-18955,Sven Nakamura,cancelled,none
REG-18956,Greta Castellanos,confirmed,kosher
REG-18957,Jonas Tanaka,waitlist,gluten-free
REG-18958,Quentin Lindqvist,confirmed,none
REG-18959,Bruno Xu,confirmed,none
REG-18960,Ada Hashimoto,confirmed,none
REG-18961,Umut Moreau,confirmed,vegetarian
REG-18962,Farid Zielinski,waitlist,vegetarian
REG-18963,Rosa Bergstrom,confirmed,none
REG-18964,Farid Hashimoto,cancelled,none
REG-18965,Ines Jankowski,confirmed,none
REG-18966,Lars Iyer,confirmed,none
REG-18967,Carmen Ustinov,cancelled,kosher
REG-18968,Keiko Nakamura,waitlist,none
