id,name,status,dietary
REG-17364,Farid Dimitrov,cancelled,none
REG-17365,Umut Petrov,waitlist,gluten-free
REG-17366,Bruno Vasquez,confirmed,none
REG-17367,Wendell Iyer,cancelled,halal
REG-17368,Elif Okonkwo,waitlist,kosher
REG-17369,Wendell Eriksen,confirmed,none
REG-17370,Zofia Tanaka,confirmed,none
REG-17371,Greta Hashimoto,confirmed,none
REG-17372,Farid Zielinski,confirmed,none
REG-17373,Mireille Sorensen,confirmed,none
REG-17374,Deepak Rasmussen,confirmed,kosher
REG-17375,Wendell Fontaine,confirmed,none
REG-17376,Vera Vasquez,cancelled,halal
REG-17377,Greta Iyer,cancelled,halal
REG-17378,Ada Sorensen,waitlist,none
REG-17379,Mireille Rasmussen,confirmed,none
REG-17380,Nadia Nakamura,confirmed,none
REG-17381,Bruno Zielinski,confirmed,none
REG-17382,Keiko Castellanos,confirmed,none
REG-17383,Deepak Bergstrom,confirmed,none
REG-17384,Elif Yamada,confirmed,none
REG-17385,Xiomara Vasquez,confirmed,none
REG-17386,Deepak Castellanos,confirmed,none
REG-17387,Xiomara Eriksen,confirmed,none
REG-17388,Jonas Kovacs,waitlist,none
REG-17389,Tamar Grigoryan,confirmed,none
REG-17390,Deepak Abbasi,confirmed,none
REG-17391,Deepak Quispe,confirmed,kosher
REG-17392,Hiro Ustinov,confirmed,none
REG-17393,Quentin Rasmussen,confirmed,none
REG-17394,Quentin Tanaka,confirmed,vegetarian
REG-17395,Ada Jankowski,confirmed,none
REG-17396,Lars Sorensen,confirmed,none
REG-17397,Umut Kovacs,confirmed,none
REG-17398,Rosa Bergstrom,confirmed,halal
REG-17399,Ada Abbasi,waitlist,none
REG-17400,Ada Lindqvist,waitlist,none
REG-17401,Sven Abbasi,confirmed,none
REG-17402,Xiomara Wieland,waitlist,vegan
REG-17403,Mireille Okonkwo,confirmed,none
REG-17404,Keiko Sorensen,waitlist,gluten-free
REG-17405,Mireille Jankowski,confirmed,halal
REG-17406,Ada Abbasi,confirmed,none
REG-17407,Farid Okonkwo,confirmed,gluten-free
REG-17408,Omar Zielinski,confirmed,halal
REG-17409,Mireille Eriksen,confirmed,kosher
REG-17410,Jonas Xu,confirmed,gluten-free
REG-17411,Ines Sorensen,confirmed,none
REG-17412,Yusuf Sorensen,confirmed,none
REG-17413,Omar Ustinov,confirmed,none
REG-17414,Lars Bergstrom,cancelled,vegan
REG-17415,Ines Nakamura,confirmed,none
REG-17416,Carmen Wieland,waitlist,none
REG-17417,Elif Iyer,waitlist,none
REG-17418,Vera Abbasi,confirmed,none
REG-17419,Rosa Dimitrov,cancelled,vegetarian
REG-17420,Priya Wieland,confirmed,vegetarian
REG-17421,Ada Ustinov,waitlist,none
REG-17422,Ada Tanaka,confirmed,kosher
REG-17423,Vera Yamada,waitlist,none
REG-17424,Tamar Sorensen,cancelled,gluten-free
REG-17425,Xiomara Zielinski,cancelled,none
REG-17426,Nadia Zielinski,confirmed,none
REG-17427,Omar Moreau,confirmed,none
REG-17428,Mireille Sorensen,confirmed,none
REG-17429,Bruno Dimitrov,cancelled,none
REG-17430,Bruno Quispe,confirmed,none
REG-17431,Priya Yamada,confirmed,none
REG-17432,Mireille Nakamura,confirmed,kosher
REG-17433,Nadia Nakamura,cancelled,none
REG-17434,Jonas Vasquez,confirmed,gluten-free
REG-17435,Rosa Fontaine,waitlist,none
REG-17436,Elif Kovacs,confirmed,none
REG-17437,Greta Quispe,confirmed,none
REG-17438,Keiko Rasmussen,cancelled,vegan
REG-17439,Carmen Ustinov,confirmed,kosher
REG-17440,Nadia Petrov,confirmed,none
REG-17441,Omar Yamada,confirmed,vegetarian
REG-17442,Rosa Eriksen,waitlist,none
REG-17443,Tamar Zielinski,confirmed,none
REG-17444,Zofia Ustinov,confirmed,none
REG-17445,Bruno Dimitrov,confirmed,none
REG-17446,Mireille Bergstrom,cancelled,kosher
REG-17447,Ines Jankowski,confirmed,vegan
REG-17448,Farid Rasmussen,waitlist,none
REG-17449,Hiro Iyer,confirmed,none
REG-17450,Farid Grigoryan,waitlist,halal
REG-17451,Sven Dimitrov,waitlist,kosher
REG-17452,Vera Dimitrov,confirmed,none
REG-17453,Bruno Grigoryan,confirmed,vegan
REG-17454,Keiko Hashimoto,cancelled,none
REG-17455,Lars Eriksen,confirmed,none
REG-17456,Mireille Okonkwo,confirmed,vegetarian
REG-17457,Priya Petrov,confirmed,none
REG-17458,Umut Eriksen,confirmed,none
REG-17459,Tamar Abbasi,confirmed,none
REG-17460,Ada Moreau,cancelled,none
REG-17461,Yusuf Lindqvist,confirmed,none
REG-17462,Greta Lindqvist,waitlist,none
REG-17463,Rosa Vasquez,confirmed,vegetarian
REG-17464,Umut Quispe,confirmed,none
REG-17465,Wendell Sorensen,confirmed,none
REG-17466,Keiko Rasmussen,confirmed,vegetarian
REG-17467,Xiomara Nakamura,confirmed,none
REG-17468,Sven Okonkwo,cancelled,none
REG-17469,Deepak Hashimoto,confirmed,vegetarian
REG-17470,Elif Okonkwo,waitlist,halal
REG-17471,Yusuf Moreau,confirmed,none
REG-17472,Jonas Lindqvist,waitlist,none
REG-17473,Farid Iyer,confirmed,none
REG-17474,Rosa Sorensen,cancelled,none
REG-17475,Jonas Petrov,confirmed,none
REG-17476,Quentin Petrov,waitlist,none
REG-17477,Greta Wieland,confirmed,none
REG-17478,Farid Nakamura,confirmed,none
REG-17479,Ada Moreau,confirmed,none
REG-17480,Deepak Dimitrov,confirmed,none
REG-17481,Jonas Rasmussen,confirmed,halal
REG-17482,Mireille Castellanos,confirmed,none
REG-17483,Elif Eriksen,confirmed,none
REG-17484,Nadia Moreau,confirmed,none
REG-17485,Priya Zielinski,waitlist,vegan
REG-17486,Elif Okonkwo,cancelled,none
REG-17487,Xiomara Petrov,confirmed,kosher
REG-17488,Hiro Lindqvist,confirmed,vegetarian
REG-17489,Rosa Iyer,cancelled,none
REG-17490,Umut Castellanos,confirmed,none
REG-17491,Ines Quispe,confirmed,none
REG-17492,Yusuf Zielinski,cancelled,kosher
REG-17493,Lars Wieland,cancelled,none
REG-17494,Ada Tanaka,confirmed,vegan
REG-17495,Keiko Abbasi,confirmed,none
REG-17496,Ines Petrov,confirmed,halal
REG-17497,Ada Tanaka,waitlist,halal
REG-17498,Zofia Zielinski,confirmed,none
REG-17499,Umut Zielinski,cancelled,halal
REG-17500,Bruno Abbasi,confirmed,none
REG-17501,Keiko Moreau,confirmed,vegan
REG-17502,Hiro Quispe,waitlist,none
REG-17503,Vera Lindqvist,confirmed,none
REG-17504,Keiko Zielinski,confirmed,kosher
REG-17505,Vera Tanaka,cancelled,none
REG-17506,Keiko Ustinov,confirmed,none
REG-17507,Lars Grigoryan,confirmed,kosher
REG-17508,Mireille Dimitrov,waitlist,none
REG-17509,Farid Wieland,cancelled,none
REG-17510,Bruno Rasmussen,confirmed,none
REG-17511,Priya Petrov,confirmed,halal
REG-17512,Omar Ustinov,confirmed,vegetarian
REG-17513,Nadia Nakamura,confirmed,gluten-free
REG-17514,Deepak Abbasi,confirmed,none
REG-17515,Ines Bergstrom,waitlist,none
REG-17516,Deepak Abbasi,confirmed,none
REG-17517,Mireille Eriksen,cancelled,none
REG-17518,Deepak Fontaine,waitlist,none
REG-17519,Priya Vasquez,cancelled,none
REG-17520,Farid Bergstrom,confirmed,gluten-free
REG-17521,Sven Grigoryan,waitlist,none
REG-17522,Bruno Sorensen,cancelled,none
REG-17523,Priya Iyer,confirmed,none
REG-17524,Xiomara Yamada,confirmed,none
REG-17525,Zofia Lindqvist,waitlist,halal
REG-17526,Ada Castellanos,confirmed,vegan
REG-17527,Zofia Sorensen,confirmed,vegan
REG-17528,Quentin Petrov,confirmed,none
REG-17529,Hiro Lindqvist,confirmed,none
REG-17530,Jonas Fontaine,confirmed,none
REG-17531,Umut Iyer,waitlist,none
REG-17532,Jonas Iyer,confirmed,kosher
REG-17533,Yusuf Yamada,cancelled,none
REG-17534,Tamar Fontaine,confirmed,kosher
REG-17535,Rosa Xu,confirmed,kosher
REG-17536,Quentin Yamada,confirmed,halal
REG-17537,Ada Tanaka,confirmed,none
REG-17538,Carmen Hashimoto,cancelled,none
REG-17539,Lars Wieland,cancelled,none
REG-17540,Vera Castellanos,confirmed,halal
REG-17541,Bruno Kovacs,confirmed,none
REG-17542,Elif Hashimoto,waitlist,none
REG-17543,Wendell Abbasi,confirmed,none
REG-17544,Ines Grigoryan,confirmed,none
REG-17545,Greta Fontaine,confirmed,halal
REG-17546,Elif Xu,confirmed,vegan
REG-17547,Lars Bergstrom,waitlist,none
REG-17548,Ines Lindqvist,confirmed,none
REG-17549,Ada Grigoryan,confirmed,halal
REG-17550,Hiro Fontaine,confirmed,halal
REG-17551,Sven Bergstrom,waitlist,none
REG-17552,Vera Quispe,confirmed,none
REG-17553,Quentin Sorensen,confirmed,none
REG-17554,Jonas Vasquez,confirmed,none
REG-17555,Greta Vasquez,confirmed,vegan
REG-17556,Omar Wieland,waitlist,none
REG-17557,Priya Jankowski,cancelled,none
REG-17558,Quentin Moreau,confirmed,none
REG-17559,Quentin Castellanos,cancelled,none
REG-17560,Farid Yamada,cancelled,none
REG-17561,Ada Wieland,cancelled,none
REG-17562,Greta Eriksen,cancelled,none
REG-17563,Greta Okonkwo,cancelled,none
REG-17564,Ines Petrov,cancelled,none
REG-17565,Vera Yamada,confirmed,none
REG-17566,Rosa Abbasi,waitlist,none
REG-17567,Jonas Tanaka,confirmed,none
REG-17568,Jonas Sorensen,confirmed,none
REG-17569,Deepak Fontaine,confirmed,none
REG-17570,Xiomara Kovacs,waitlist,gluten-free
REG-17571,Deepak Yamada,confirmed,none
REG-17572,Vera Kovacs,confirmed,none
REG-17573,Lars Rasmussen,confirmed,none
REG-17574,Xiomara Wieland,waitlist,vegan
REG-17575,Zofia Moreau,confirmed,none
REG-17576,Umut Moreau,confirmed,kosher
REG-17577,Zofia Grigoryan,confirmed,none
REG-17578,Deepak Quispe,confirmed,halal
REG-17579,Greta Petrov,cancelled,none
REG-17580,Ada Wieland,confirmed,none
REG-17581,Vera Vasquez,confirmed,none
REG-17582,Rosa Hashimoto,waitlist,none
REG-17583,Greta Vasquez,confirmed,none
REG-17584,Umut Ustinov,confirmed,halal
REG-17585,Lars Tanaka,confirmed,none
REG-17586,Mireille Xu,cancelled,none
REG-17587,Ines Quispe,confirmed,gluten-free
REG-17588,Bruno Quispe,waitlist,none
REG-17589,Sven Jankowski,cancelled,none
REG-17590,Ada Moreau,confirmed,none
REG-17591,Deepak Moreau,waitlist,none
REG-17592,Hiro Quispe,confirmed,none
REG-17593,Mireille Abbasi,confirmed,none
REG-17594,Priya Rasmussen,confirmed,none
REG-17595,Elif Yamada,confirmed,none
REG-17596,Rosa Petrov,confirmed,none
REG-17597,Zofia Vasquez,waitlist,none
REG-17598,Priya Petrov,confirmed,kosher
REG-17599,Vera Fontaine,confirmed,none
REG-17600,Deepak Nakamura,confirmed,none
REG-17601,Carmen Rasmussen,confirmed,none
REG-17602,Vera Jankowski,waitlist,none
REG-17603,Keiko Bergstrom,cancelled,none
REG-17604,Wendell Petrov,waitlist,vegetarian
REG-17605,Carmen Petrov,confirmed,vegan
REG-17606,Wendell Tanaka,confirmed,none
REG-17607,Deepak Vasquez,confirmed,none
REG-17608,Tamar Ustinov,confirmed,none
REG-17609,Deepak Kovacs,waitlist,none
REG-17610,Quentin Ustinov,waitlist,none
REG-17611,Umut Tanaka,confirmed,none
REG-17612,Lars Grigoryan,waitlist,none
REG-17613,Omar Sorensen,waitlist,none
REG-17614,Farid Moreau,waitlist,vegan
REG-17615,Hiro Moreau,confirmed,kosher
REG-17616,Hiro Yamada,cancelled,none
REG-17617,Mireille Quispe,waitlist,none
REG-17618,Mireille Fontaine,confirmed,kosher
REG-17619,Sven Iyer,confirmed,none
REG-17620,Sven Rasmussen,confirmed,gluten-free
REG-17621,Greta Vasquez,cancelled,halal
REG-17622,Vera Ustinov,confirmed,none
REG-17623,Jonas Eriksen,confirmed,none
REG-17624,Vera Dimitrov,confirmed,none
REG-17625,Sven Tanaka,confirmed,none
REG-17626,Elif Yamada,cancelled,kosher
REG-17627,Jonas Vasquez,confirmed,gluten-free
REG-17628,Ines Zielinski,confirmed,none
REG-17629,Ada Jankowski,cancelled,kosher
REG-17630,Carmen Yamada,confirmed,none
REG-17631,Elif Vasquez,confirmed,none
REG-17632,Mireille Castellanos,confirmed,gluten-free
REG-17633,Sven Abbasi,cancelled,none
REG-17634,Rosa Tanaka,confirmed,none
REG-17635,Carmen Kovacs,confirmed,vegetarian
REG-17636,Quentin Moreau,waitlist,vegan
REG-17637,Deepak Yamada,confirmed,none
REG-17638,Xiomara Bergstrom,confirmed,none
REG-17639,Hiro Ustinov,waitlist,none
REG-17640,Omar Bergstrom,confirmed,none
REG-17641,Ines Bergstrom,confirmed,halal
REG-17642,Quentin Abbasi,cancelled,vegetarian
REG-17643,Quentin Castellanos,confirmed,none
REG-17644,Mireille Tanaka,confirmed,none
REG-17645,Quentin Lindqvist,confirmed,none
REG-17646,Greta Iyer,confirmed,none
REG-17647,Hiro Tanaka,waitlist,none
REG-17648,Omar Abbasi,cancelled,none
REG-17649,Carmen Ustinov,waitlist,none
REG-17650,Xiomara Ustinov,cancelled,none
REG-17651,Lars Dimitrov,confirmed,none
REG-17652,Xiomara Ustinov,confirmed,none
REG-17653,Elif Jankowski,waitlist,vegetarian
REG-17654,Lars Moreau,confirmed,none
REG-17655,Mireille Xu,confirmed,none
REG-17656,Vera Ustinov,confirmed,none
REG-17657,Jonas Castellanos,confirmed,none
REG-17658,Lars Zielinski,cancelled,none
REG-17659,Vera Rasmussen,waitlist,none
REG-17660,Zofia Fontaine,waitlist,halal
REG-17661,Nadia Quispe,waitlist,none
REG-17662,Zofia Grigoryan,confirmed,none
REG-17663,Yusuf Moreau,confirmed,none
REG-17664,Umut Castellanos,confirmed,none
REG-17665,Nadia Castellanos,confirmed,vegan
REG-17666,Tamar Rasmussen,confirmed,none
REG-17667,Yusuf Sorensen,confirmed,none
REG-17668,Elif Xu,confirmed,none
REG-17669,Keiko Bergstrom,cancelled,none
REG-17670,Quentin Okonkwo,confirmed,none
REG-17671,Hiro Ustinov,waitlist,none
REG-17672,Deepak Okonkwo,confirmed,vegan
REG-17673,Lars Vasquez,confirmed,vegetarian
REG-17674,Rosa Xu,confirmed,none
REG-17675,Zofia Castellanos,confirmed,none
REG-17676,Farid Xu,confirmed,none
REG-17677,Omar Xu,waitlist,halal
REG-17678,Zofia Sorensen,confirmed,none
REG-17679,Rosa Jankowski,confirmed,none
REG-17680,Nadia Abbasi,cancelled,none
REG-17681,Keiko Hashimoto,confirmed,none
REG-17682,Omar Kovacs,cancelled,none
REG-17683,Nadia Zielinski,confirmed,kosher
REG-17684,Deepak Iyer,confirmed,none
REG-17685,Greta Dimitrov,confirmed,none
REG-17686,Xiomara Sorensen,confirmed,none
REG-17687,Zofia Rasmussen,cancelled,none
REG-17688,Greta Dimitrov,cancelled,none
REG-17689,Jonas Vasquez,confirmed,halal
REG-17690,Carmen Sorensen,confirmed,none
REG-17691,Elif Jankowski,confirmed,none
REG-17692,Wendell Bergstrom,cancelled,none
REG-17693,Zofia Abbasi,confirmed,none
REG-17694,Ada Grigoryan,waitlist,none
REG-17695,Deepak Grigoryan,confirmed,none
REG-17696,Quentin Iyer,cancelled,none
REG-17697,Ines Bergstrom,confirmed,none
REG-17698,Ines Castellanos,cancelled,none
REG-17699,Mireille Tanaka,waitlist,none
REG-17700,Wendell Bergstrom,confirmed,none
REG-17701,Elif Fontaine,confirmed,none
REG-17702,Rosa Tanaka,confirmed,none
REG-17703,Greta Fontaine,confirmed,vegetarian
REG-17704,Rosa Wieland,confirmed,none
REG-17705,Carmen Nakamura,confirmed,none
REG-17706,Deepak Nakamura,waitlist,halal
REG-17707,Priya Grigoryan,waitlist,none
REG-17708,Bruno Yamada,confirmed,vegetarian
REG-17709,Wendell Okonkwo,cancelled,kosher
REG-17710,Yusuf Moreau,confirmed,vegan
REG-17711,Bruno Sorensen,waitlist,vegetarian
REG-17712,Yusuf Abbasi,waitlist,none
REG-17713,Omar Hashimoto,confirmed,none
REG-17714,Farid Tanaka,confirmed,none
REG-17715,Omar Hashimoto,confirmed,none
REG-17716,Rosa Vasquez,confirmed,none
REG-17717,Ines Zielinski,confirmed,none
REG-17718,Quentin Jankowski,confirmed,none
REG-17719,Lars Fontaine,confirmed,none
REG-17720,Hiro Hashimoto,confirmed,none
REG-17721,Carmen Rasmussen,confirmed,none
REG-17722,Omar Iyer,confirmed,none
REG-17723,Umut Rasmussen,confirmed,none
REG-17724,Rosa Quispe,cancelled,none
REG-17725,Quentin Quispe,confirmed,none
REG-17726,Sven Grigoryan,waitlist,gluten-free
REG-17727,Priya Wieland,cancelled,none
REG-17728,Sven Castellanos,confirmed,none
REG-17729,Vera Xu,confirmed,none
REG-17730,Elif Xu,confirmed,kosher
REG-17731,Vera Petrov,confirmed,vegan
REG-17732,Yusuf Tanaka,confirmed,none
REG-17733,Keiko Nakamura,cancelled,none
REG-17734,Yusuf Iyer,confirmed,none
REG-17735,Yusuf Vasquez,confirmed,none
REG-17736,Nadia Fontaine,confirmed,vegan
REG-17737,Yusuf Vasquez,confirmed,halal
REG-17738,Mireille Yamada,confirmed,gluten-free
REG-17739,Greta Grigoryan,confirmed,vegan
REG-17740,Rosa Eriksen,confirmed,none
REG-17741,Deepak Yamada,confirmed,none
REG-17742,Tamar Zielinski,confirmed,halal
REG-17743,Nadia Fontaine,confirmed,none
REG-17744,Rosa Yamada,confirmed,none
REG-17745,Xiomara Sorensen,confirmed,none
REG-17746,Deepak Bergstrom,confirmed,none
REG-17747,Hiro Ustinov,confirmed,halal
