id,name,status,dietary
REG-10283,Zofia Tanaka,confirmed,none
REG-10284,Rosa Petrov,confirmed,kosher
REG-10285,Jonas Dimitrov,confirmed,none
REG-10286,Zofia Lindqvist,confirmed,none
REG-10287,Lars Dimitrov,cancelled,none
REG-10288,Tamar Petrov,confirmed,gluten-free
REG-10289,Priya Iyer,confirmed,none
REG-10290,Greta Iyer,confirmed,none
REG-10291,Jonas Abbasi,confirmed,none
REG-10292,Quentin Moreau,confirmed,none
REG-10293,Farid Xu,confirmed,kosher
REG-10294,Hiro Quispe,confirmed,none
REG-10295,Wendell Dimitrov,confirmed,none
REG-10296,Greta Rasmussen,cancelled,none
REG-10297,Elif Wieland,confirmed,none
REG-10298,Jonas Moreau,confirmed,none
REG-10299,Zofia Quispe,cancelled,none
REG-10300,Nadia Okonkwo,confirmed,vegetarian
REG-10301,Keiko Petrov,confirmed,none
REG-10302,Zofia Petrov,confirmed,vegetarian
REG-10303,Ada Eriksen,cancelled,halal
REG-10304,Keiko Moreau,confirmed,none
REG-10305,Lars Rasmussen,confirmed,none
REG-10306,Carmen Tanaka,confirmed,none
REG-10307,Omar Sorensen,confirmed,none
REG-10308,Jonas Grigoryan,confirmed,none
REG-10309,Nadia Dimitrov,confirmed,vegan
REG-10310,Keiko Dimitrov,confirmed,none
REG-10311,Elif Fontaine,confirmed,none
REG-10312,Sven Quispe,confirmed,none
REG-10313,Jonas Eriksen,confirmed,halal
REG-10314,Vera Yamada,waitlist,none
REG-10315,Keiko Abbasi,confirmed,none
REG-10316,Omar Bergstrom,confirmed,none
REG-10317,Umut Moreau,confirmed,none
REG-10318,Greta Wieland,cancelled,vegan
REG-10319,Lars Abbasi,waitlist,none
REG-10320,Mireille Kovacs,confirmed,vegan
REG-10321,Rosa Zielinski,confirmed,kosher
REG-10322,Ines Nakamura,confirmed,kosher
REG-10323,Jonas Jankowski,confirmed,none
REG-10324,Omar Okonkwo,waitlist,none
REG-10325,Rosa Hashimoto,confirmed,none
REG-10326,Quentin Jankowski,confirmed,none
REG-10327,Omar Petrov,waitlist,none
REG-10328,Rosa Bergstrom,confirmed,vegan
REG-10329,Mireille Lindqvist,waitlist,kosher
REG-10330,Mireille Sorensen,confirmed,gluten-free
REG-10331,Greta Kovacs,confirmed,none
REG-10332,Mireille Grigoryan,confirmed,none
REG-10333,Vera Iyer,confirmed,none
REG-10334,Sven Petrov,cancelled,gluten-free
REG-10335,Sven Lindqvist,confirmed,vegetarian
REG-10336,Keiko Quispe,confirmed,none
REG-10337,Yusuf Abbasi,cancelled,vegetarian
REG-10338,Jonas Tanaka,confirmed,none
REG-10339,Carmen Fontaine,confirmed,none
REG-10340,Lars Eriksen,confirmed,none
REG-10341,Rosa Hashimoto,confirmed,vegan
REG-10342,Vera Lindqvist,confirmed,none
REG-10343,Elif Dimitrov,confirmed,none
REG-10344,Jonas Tanaka,confirmed,none
REG-10345,Lars Grigoryan,confirmed,none
REG-10346,Nadia Abbasi,confirmed,none
REG-10347,Tamar Okonkwo,confirmed,kosher
REG-10348,Xiomara Ustinov,confirmed,gluten-free
REG-10349,Wendell Iyer,confirmed,halal
REG-10350,Lars Ustinov,confirmed,none
REG-10351,Elif Tanaka,confirmed,none
REG-10352,Wendell Tanaka,confirmed,none
REG-10353,Yusuf Eriksen,cancelled,gluten-free
REG-10354,Deepak Bergstrom,confirmed,none
REG-10355,Vera Abbasi,waitlist,vegetarian
REG-10356,Quentin Abbasi,waitlist,vegetarian
REG-10357,Mireille Sorensen,confirmed,none
REG-10358,Deepak Sorensen,waitlist,vegan
REG-10359,Nadia Rasmussen,confirmed,none
REG-10360,Ada Moreau,confirmed,none
REG-10361,Lars Sorensen,confirmed,vegetarian
REG-10362,Jonas Dimitrov,confirmed,halal
REG-10363,Deepak Jankowski,confirmed,none
REG-10364,Carmen Abbasi,waitlist,vegan
REG-10365,Tamar Zielinski,waitlist,vegetarian
REG-10366,Jonas Okonkwo,confirmed,none
REG-10367,Elif Kovacs,confirmed,vegetarian
REG-10368,Tamar Ustinov,confirmed,halal
REG-10369,Omar Bergstrom,confirmed,none
REG-10370,Priya Dimitrov,waitlist,none
REG-10371,Xiomara Eriksen,confirmed,none
REG-10372,Umut Tanaka,confirmed,vegetarian
REG-10373,Greta Zielinski,confirmed,none
REG-10374,Umut Zielinski,confirmed,none
REG-10375,Zofia Bergstrom,confirmed,none
REG-10376,Xiomara Okonkwo,confirmed,none
REG-10377,Ada Yamada,cancelled,none
REG-10378,Nadia Vasquez,cancelled,gluten-free
REG-10379,Xiomara Fontaine,confirmed,vegetarian
REG-10380,Yusuf Abbasi,waitlist,none
REG-10381,Ada Sorensen,confirmed,halal
REG-10382,Bruno Vasquez,waitlist,vegan
REG-10383,Deepak Okonkwo,confirmed,none
REG-10384,Priya Sorensen,confirmed,none
REG-10385,Ada Iyer,waitlist,halal
REG-10386,Keiko Lindqvist,confirmed,none
REG-10387,Nadia Wieland,confirmed,kosher
REG-10388,Farid Yamada,confirmed,none
REG-10389,Hiro Tanaka,confirmed,halal
REG-10390,Elif Dimitrov,cancelled,gluten-free
REG-10391,Jonas Sorensen,waitlist,none
REG-10392,Rosa Lindqvist,confirmed,none
REG-10393,Lars Abbasi,confirmed,none
REG-10394,Xiomara Vasquez,confirmed,vegetarian
REG-10395,Priya Okonkwo,confirmed,gluten-free
REG-10396,Tamar Kovacs,confirmed,none
REG-10397,Lars Xu,confirmed,none
REG-10398,Elif Ustinov,confirmed,none
REG-10399,Quentin Eriksen,cancelled,none
REG-10400,Keiko Vasquez,confirmed,none
REG-10401,Wendell Abbasi,confirmed,none
REG-10402,Elif Sorensen,confirmed,halal
REG-10403,Quentin Nakamura,cancelled,none
REG-10404,Ines Eriksen,confirmed,none
REG-10405,Nadia Kovacs,confirmed,none
REG-10406,Carmen Moreau,confirmed,gluten-free
REG-10407,Sven Eriksen,waitlist,none
REG-10408,Vera Okonkwo,waitlist,none
REG-10409,Vera Tanaka,confirmed,vegetarian
REG-10410,Zofia Dimitrov,confirmed,gluten-free
REG-10411,Rosa Vasquez,confirmed,none
REG-10412,Lars Lindqvist,confirmed,none
REG-10413,Wendell Bergstrom,confirmed,none
REG-10414,Hiro Iyer,confirmed,vegan
REG-10415,Zofia Petrov,confirmed,halal
REG-10416,Lars Rasmussen,cancelled,none
REG-10417,Tamar Fontaine,confirmed,none
REG-10418,Elif Okonkwo,confirmed,none
REG-10419,Yusuf Grigoryan,cancelled,none
REG-10420,Wendell Grigoryan,waitlist,none
REG-10421,Keiko Abbasi,confirmed,none
REG-10422,Quentin Okonkwo,confirmed,none
REG-10423,Jonas Abbasi,cancelled,vegan
REG-10424,Ada Abbasi,confirmed,gluten-free
REG-10425,Farid Rasmussen,confirmed,none
REG-10426,Greta Abbasi,confirmed,none
REG-10427,Sven Yamada,confirmed,none
REG-10428,Keiko Grigoryan,confirmed,none
REG-10429,Carmen Bergstrom,waitlist,none
REG-10430,Zofia Wieland,cancelled,none
REG-10431,Vera Hashimoto,waitlist,none
REG-10432,Ada Abbasi,confirmed,vegan
REG-10433,Ada Eriksen,confirmed,none
REG-10434,Deepak Hashimoto,confirmed,vegan
REG-10435,Farid Lindqvist,cancelled,none
REG-10436,Xiomara Abbasi,confirmed,none
REG-10437,Xiomara Yamada,confirmed,gluten-free
REG-10438,Mireille Okonkwo,waitlist,none
REG-10439,Vera Dimitrov,confirmed,none
REG-10440,Hiro Sorensen,waitlist,vegan
REG-10441,Deepak Fontaine,confirmed,halal
REG-10442,Vera Wieland,confirmed,none
REG-10443,Lars Petrov,confirmed,vegan
REG-10444,Zofia Castellanos,confirmed,none
REG-10445,Omar Wieland,confirmed,none
REG-10446,Ines Iyer,confirmed,none
REG-10447,Xiomara Vasquez,waitlist,kosher
REG-10448,Umut Tanaka,confirmed,kosher
REG-10449,Bruno Rasmussen,cancelled,vegan
REG-10450,Nadia Zielinski,confirmed,vegetarian
REG-10451,Lars Zielinski,waitlist,none
REG-10452,Rosa Kovacs,waitlist,none
REG-10453,Deepak Fontaine,confirmed,gluten-free
REG-10454,Tamar Lindqvist,confirmed,none
REG-10455,Carmen Yamada,confirmed,none
REG-10456,Omar Hashimoto,confirmed,none
REG-10457,Ada Quispe,confirmed,none
REG-10458,Keiko Quispe,waitlist,gluten-free
REG-10459,Umut Moreau,waitlist,none
REG-10460,Ada Okonkwo,confirmed,none
REG-10461,Xiomara Ustinov,confirmed,none
REG-10462,Priya Rasmussen,confirmed,none
REG-10463,Rosa Okonkwo,confirmed,vegan
REG-10464,Wendell Fontaine,confirmed,none
REG-10465,Nadia Tanaka,cancelled,none
REG-10466,Carmen Wieland,confirmed,none
REG-10467,Vera Kovacs,confirmed,none
REG-10468,Umut Iyer,confirmed,none
REG-10469,Nadia Quispe,confirmed,none
REG-10470,Yusuf Okonkwo,confirmed,none
REG-10471,Jonas Dimitrov,confirmed,none
REG-10472,Elif Petrov,confirmed,none
REG-10473,Ada Castellanos,confirmed,halal
REG-10474,Zofia Petrov,confirmed,none
REG-10475,Ines Bergstrom,waitlist,none
REG-10476,Elif Hashimoto,waitlist,none
REG-10477,Rosa Kovacs,waitlist,vegan
REG-10478,Priya Lindqvist,confirmed,none
REG-10479,Carmen Okonkwo,waitlist,none
REG-10480,Tamar Petrov,waitlist,none
REG-10481,Deepak Hashimoto,confirmed,none
REG-10482,Elif Abbasi,confirmed,none
REG-10483,Bruno Lindqvist,confirmed,none
REG-10484,Elif Vasquez,waitlist,none
REG-10485,Bruno Sorensen,confirmed,none
REG-10486,Rosa Petrov,cancelled,none
REG-10487,Vera Fontaine,confirmed,none
REG-10488,Ines Okonkwo,cancelled,none
REG-10489,Hiro Petrov,waitlist,halal
REG-10490,Carmen Quispe,confirmed,none
REG-10491,Quentin Quispe,cancelled,kosher
REG-10492,Ada Dimitrov,confirmed,gluten-free
REG-10493,Carmen Vasquez,confirmed,none
REG-10494,Hiro Abbasi,waitlist,vegetarian
REG-10495,Greta Petrov,confirmed,none
REG-10496,Ada Okonkwo,confirmed,none
REG-10497,Sven Sorensen,confirmed,none
REG-10498,Elif Abbasi,waitlist,none
REG-10499,Nadia Rasmussen,confirmed,none
REG-10500,Vera Bergstrom,confirmed,none
REG-10501,Ada Eriksen,confirmed,gluten-free
REG-10502,Priya Xu,confirmed,kosher
REG-10503,Ines Lindqvist,confirmed,halal
REG-10504,Ines Zielinski,cancelled,none
REG-10505,Deepak Castellanos,confirmed,none
REG-10506,Jonas Moreau,confirmed,halal
REG-10507,Carmen Sorensen,confirmed,gluten-free
REG-10508,Zofia Iyer,confirmed,gluten-free
REG-10509,Quentin Dimitrov,confirmed,none
REG-10510,Jonas Eriksen,confirmed,none
REG-10511,Farid Kovacs,confirmed,none
REG-10512,Ada Kovacs,confirmed,vegan
REG-10513,Ines Moreau,confirmed,none
REG-10514,Lars Abbasi,confirmed,none
REG-10515,Ines Rasmussen,confirmed,none
REG-10516,Hiro Jankowski,confirmed,none
REG-10517,Jonas Ustinov,confirmed,none
REG-10518,Zofia Iyer,confirmed,none
REG-10519,Ada Dimitrov,confirmed,none
REG-10520,Wendell Zielinski,confirmed,halal
REG-10521,Umut Rasmussen,cancelled,none
REG-10522,Farid Grigoryan,waitlist,none
REG-10523,Sven Kovacs,cancelled,vegetarian
REG-10524,Quentin Zielinski,confirmed,none
REG-10525,Jonas Abbasi,waitlist,none
REG-10526,Tamar Jankowski,waitlist,none
REG-10527,Hiro Hashimoto,cancelled,none
REG-10528,Sven Okonkwo,confirmed,none
REG-10529,Deepak Wieland,waitlist,none
REG-10530,Zofia Fontaine,waitlist,none
REG-10531,Zofia Bergstrom,waitlist,none
REG-10532,Carmen Vasquez,cancelled,none
REG-10533,Sven Tanaka,waitlist,none
REG-10534,Xiomara Yamada,waitlist,none
REG-10535,Ines Rasmussen,confirmed,none
REG-10536,Zofia Nakamura,waitlist,vegetarian
REG-10537,Lars Ustinov,waitlist,none
REG-10538,Wendell Eriksen,waitlist,none
REG-10539,Wendell Yamada,confirmed,none
REG-10540,Yusuf Eriksen,confirmed,none
REG-10541,Jonas Nakamura,confirmed,none
REG-10542,Ada Rasmussen,waitlist,none
REG-10543,Deepak Zielinski,confirmed,none
REG-10544,Keiko Jankowski,confirmed,vegan
REG-10545,Jonas Nakamura,confirmed,vegan
REG-10546,Keiko Eriksen,confirmed,none
REG-10547,Farid Yamada,cancelled,none
REG-10548,Sven Moreau,waitlist,none
REG-10549,Carmen Nakamura,confirmed,halal
REG-10550,Xiomara Rasmussen,confirmed,vegetarian
REG-10551,Tamar Grigoryan,confirmed,none
REG-10552,Hiro Dimitrov,confirmed,none
REG-10553,Umut Iyer,confirmed,gluten-free
REG-10554,Mireille Ustinov,confirmed,none
REG-10555,Ada Lindqvist,cancelled,vegan
REG-10556,Bruno Kovacs,confirmed,halal
REG-10557,Bruno Grigoryan,confirmed,none
REG-10558,Carmen Abbasi,waitlist,none
REG-10559,Yusuf Fontaine,confirmed,none
REG-10560,Deepak Castellanos,cancelled,none
REG-10561,Wendell Xu,confirmed,none
REG-10562,Umut Dimitrov,confirmed,none
REG-10563,Carmen Bergstrom,confirmed,none
REG-10564,Tamar Abbasi,cancelled,none
REG-10565,Farid Hashimoto,cancelled,halal
REG-10566,Quentin Wieland,confirmed,none
REG-10567,Quentin Abbasi,confirmed,vegetarian
REG-10568,Lars Jankowski,confirmed,halal
REG-10569,Yusuf Grigoryan,confirmed,none
REG-10570,Xiomara Castellanos,waitlist,none
REG-10571,Vera Rasmussen,cancelled,vegetarian
REG-10572,Deepak Vasquez,confirmed,none
REG-10573,Xiomara Hashimoto,confirmed,none
REG-10574,Carmen Ustinov,cancelled,halal
REG-10575,Mireille Tanaka,cancelled,none
REG-10576,Bruno Ustinov,confirmed,none
REG-10577,Quentin Tanaka,cancelled,none
REG-10578,Mireille Xu,confirmed,none
REG-10579,Bruno Petrov,confirmed,none
REG-10580,Quentin Nakamura,cancelled,none
REG-10581,Zofia Rasmussen,confirmed,none
REG-10582,Sven Hashimoto,confirmed,none
REG-10583,Bruno Vasquez,cancelled,none
REG-10584,Omar Dimitrov,waitlist,none
REG-10585,Lars Fontaine,confirmed,vegan
REG-10586,Umut Jankowski,confirmed,none
REG-10587,Keiko Abbasi,cancelled,none
REG-10588,Sven Rasmussen,confirmed,none
REG-10589,Omar Ustinov,waitlist,none
REG-10590,Deepak Fontaine,confirmed,kosher
REG-10591,Carmen Ustinov,confirmed,none
REG-10592,Yusuf Nakamura,confirmed,none
REG-10593,Carmen Rasmussen,confirmed,gluten-free
REG-10594,Lars Lindqvist,confirmed,none
REG-10595,Priya Castellanos,confirmed,none
REG-10596,Sven Dimitrov,confirmed,none
