id,name,status,dietary
REG-14823,Zofia Abbasi,confirmed,halal
REG-14824,Jonas Wieland,cancelled,none
REG-14825,Jonas Eriksen,cancelled,halal
REG-14826,Rosa Zielinski,waitlist,none
REG-14827,Quentin Yamada,confirmed,halal
REG-14828,Ada Grigoryan,cancelled,vegetarian
REG-14829,Xiomara Moreau,waitlist,none
REG-14830,Bruno Sorensen,confirmed,kosher
REG-14831,Vera Wieland,confirmed,none
REG-14832,Rosa Kovacs,confirmed,gluten-free
REG-14833,Deepak Vasquez,confirmed,none
REG-14834,Xiomara Xu,waitlist,kosher
REG-14835,Zofia Zielinski,confirmed,none
REG-14836,Xiomara Okonkwo,waitlist,none
REG-14837,Jonas Eriksen,cancelled,halal
REG-14838,Zofia Sorensen,waitlist,none
REG-14839,Rosa Fontaine,waitlist,none
REG-14840,Zofia Petrov,confirmed,halal
REG-14841,Yusuf Yamada,confirmed,none
REG-14842,Keiko Eriksen,confirmed,none
REG-14843,Priya Kovacs,waitlist,none
REG-14844,Ines Hashimoto,cancelled,none
REG-14845,Priya Rasmussen,waitlist,none
REG-14846,Rosa Dimitrov,confirmed,halal
REG-14847,Keiko Eriksen,confirmed,none
REG-14848,Keiko Ustinov,confirmed,halal
REG-14849,Carmen Quispe,confirmed,vegetarian
REG-14850,Nadia Yamada,waitlist,none
REG-14851,Greta Lindqvist,confirmed,none
REG-14852,Nadia Quispe,waitlist,halal
REG-14853,Umut Bergstrom,waitlist,vegan
REG-14854,Hiro Dimitrov,waitlist,none
REG-14855,Lars Moreau,confirmed,vegan
REG-14856,Ada Kovacs,confirmed,none
REG-14857,Lars Quispe,confirmed,vegan
REG-14858,Zofia Wieland,cancelled,vegan
REG-14859,Hiro Rasmussen,cancelled,vegan
REG-14860,Ada Rasmussen,confirmed,none
REG-14861,Yusuf Vasquez,confirmed,none
REG-14862,Yusuf Vasquez,confirmed,vegetarian
REG-14863,Zofia Abbasi,confirmed,none
REG-14864,Nadia Quispe,cancelled,none
REG-14865,Tamar Quispe,cancelled,none
REG-14866,Deepak Moreau,waitlist,none
REG-14867,Priya Tanaka,confirmed,vegan
REG-14868,Bruno Fontaine,confirmed,kosher
REG-14869,Greta Tanaka,waitlist,vegan
REG-14870,Umut Moreau,waitlist,none
REG-14871,Mireille Nakamura,confirmed,none
REG-14872,Omar Lindqvist,waitlist,none
REG-14873,Mireille Hashimoto,confirmed,vegan
REG-14874,Rosa Ustinov,cancelled,none
REG-14875,Bruno Zielinski,cancelled,none
REG-14876,Farid Castellanos,confirmed,none
REG-14877,Sven Zielinski,confirmed,none
REG-14878,Ada Wieland,confirmed,none
REG-14879,Nadia Castellanos,confirmed,none
REG-14880,Lars Fontaine,confirmed,vegan
REG-14881,Wendell Yamada,waitlist,none
REG-14882,Elif Kovacs,confirmed,kosher
REG-14883,Quentin Okonkwo,confirmed,none
REG-14884,Zofia Quispe,waitlist,none
REG-14885,Carmen Tanaka,waitlist,vegetarian
REG-14886,Jonas Vasquez,confirmed,none
REG-14887,Quentin Hashimoto,waitlist,none
REG-14888,Tamar Dimitrov,confirmed,none
REG-14889,Vera Nakamura,confirmed,none
REG-14890,Tamar Nakamura,confirmed,none
REG-14891,Nadia Wieland,confirmed,none
REG-14892,Xiomara Dimitrov,waitlist,kosher
REG-14893,Yusuf Petrov,confirmed,none
REG-14894,Keiko Iyer,confirmed,none
REG-14895,Jonas Okonkwo,cancelled,none
REG-14896,Ines Nakamura,confirmed,none
REG-14897,Quentin Petrov,confirmed,none
REG-14898,Bruno Petrov,confirmed,none
REG-14899,Rosa Fontaine,waitlist,none
REG-14900,Ines Yamada,cancelled,none
REG-14901,Hiro Tanaka,confirmed,none
REG-14902,Tamar Ustinov,confirmed,vegetarian
REG-14903,Zofia Petrov,waitlist,vegan
REG-14904,Greta Jankowski,confirmed,none
REG-14905,Greta Bergstrom,confirmed,none
REG-14906,Mireille Sorensen,confirmed,halal
REG-14907,Nadia Tanaka,confirmed,none
REG-14908,Hiro Xu,confirmed,gluten-free
REG-14909,Wendell Sorensen,confirmed,none
REG-14910,Farid Kovacs,confirmed,none
REG-14911,Xiomara Fontaine,confirmed,none
REG-14912,Vera Bergstrom,waitlist,vegan
REG-14913,Wendell Zielinski,waitlist,kosher
REG-14914,Rosa Tanaka,confirmed,none
REG-14915,Ines Tanaka,waitlist,vegetarian
REG-14916,Hiro Moreau,confirmed,none
REG-14917,Greta Moreau,cancelled,none
REG-14918,Vera Bergstrom,confirmed,none
REG-14919,Xiomara Vasquez,waitlist,vegan
REG-14920,Umut Fontaine,confirmed,none
REG-14921,Greta Lindqvist,waitlist,none
REG-14922,Elif Zielinski,confirmed,kosher
REG-14923,Hiro Grigoryan,waitlist,none
REG-14924,Xiomara Zielinski,confirmed,none
REG-14925,Bruno Fontaine,confirmed,none
REG-14926,Greta Rasmussen,waitlist,none
REG-14927,Sven Abbasi,confirmed,none
REG-14928,Lars Ustinov,waitlist,none
REG-14929,Tamar Vasquez,confirmed,none
REG-14930,Wendell Kovacs,confirmed,none
REG-14931,Priya Castellanos,confirmed,none
REG-14932,Vera Petrov,confirmed,kosher
REG-14933,Tamar Okonkwo,waitlist,halal
REG-14934,Priya Grigoryan,cancelled,none
REG-14935,Tamar Sorensen,waitlist,none
REG-14936,Hiro Sorensen,waitlist,none
REG-14937,Hiro Quispe,waitlist,none
REG-14938,Mireille Ustinov,confirmed,kosher
REG-14939,Nadia Okonkwo,confirmed,none
REG-14940,Umut Wieland,confirmed,none
REG-14941,Deepak Zielinski,confirmed,gluten-free
REG-14942,Rosa Abbasi,confirmed,none
REG-14943,Priya Iyer,confirmed,vegetarian
REG-14944,Tamar Ustinov,confirmed,none
REG-14945,Vera Xu,confirmed,none
REG-14946,Keiko Hashimoto,waitlist,none
REG-14947,Wendell Nakamura,waitlist,halal
REG-14948,Deepak Lindqvist,confirmed,none
REG-14949,Elif Xu,cancelled,none
REG-14950,Elif Zielinski,cancelled,vegetarian
REG-14951,Elif Okonkwo,waitlist,none
REG-14952,Hiro Petrov,confirmed,none
REG-14953,Elif Okonkwo,confirmed,none
REG-14954,Priya Lindqvist,confirmed,vegan
REG-14955,Carmen Xu,confirmed,none
REG-14956,Elif Dimitrov,waitlist,vegetarian
REG-14957,Zofia Nakamura,confirmed,none
REG-14958,Xiomara Okonkwo,confirmed,none
REG-14959,Nadia Xu,cancelled,none
REG-14960,Zofia Castellanos,cancelled,none
REG-14961,Farid Abbasi,waitlist,none
REG-14962,Deepak Nakamura,waitlist,none
REG-14963,Greta Zielinski,confirmed,vegan
REG-14964,Deepak Castellanos,cancelled,none
REG-14965,Yusuf Okonkwo,cancelled,none
REG-14966,Umut Bergstrom,confirmed,none
REG-14967,Mireille Okonkwo,confirmed,vegan
REG-14968,Ines Kovacs,confirmed,none
REG-14969,Elif Tanaka,waitlist,none
REG-14970,Keiko Castellanos,waitlist,none
REG-14971,Lars Vasquez,confirmed,none
REG-14972,Omar Nakamura,waitlist,none
REG-14973,Ines Grigoryan,confirmed,vegetarian
REG-14974,Farid Quispe,confirmed,kosher
REG-14975,Elif Grigoryan,confirmed,none
REG-14976,Vera Yamada,confirmed,halal
REG-14977,Wendell Sorensen,confirmed,vegetarian
REG-14978,Mireille Lindqvist,confirmed,none
REG-14979,Priya Hashimoto,confirmed,halal
REG-14980,Jonas Ustinov,confirmed,none
REG-14981,Ada Tanaka,confirmed,none
REG-14982,Zofia Vasquez,confirmed,none
REG-14983,Greta Zielinski,cancelled,none
REG-14984,Umut Petrov,confirmed,kosher
REG-14985,Zofia Iyer,cancelled,vegan
REG-14986,Omar Vasquez,confirmed,none
REG-14987,Wendell Xu,waitlist,none
REG-14988,Quentin Jankowski,waitlist,none
REG-14989,Tamar Quispe,waitlist,none
REG-14990,Ada Iyer,confirmed,kosher
REG-14991,Quentin Petrov,cancelled,none
REG-14992,Hiro Kovacs,confirmed,none
REG-14993,Vera Fontaine,confirmed,none
REG-14994,Deepak Castellanos,confirmed,none
REG-14995,Ada Dimitrov,waitlist,none
REG-14996,Sven Tanaka,cancelled,none
REG-14997,Mireille Eriksen,waitlist,none
REG-14998,Nadia Petrov,waitlist,none
REG-14999,Vera Quispe,waitlist,gluten-free
REG-15000,Tamar Yamada,confirmed,none
REG-15001,Ines Kovacs,confirmed,kosher
REG-15002,Umut Okonkwo,confirmed,gluten-free
REG-15003,Bruno Ustinov,confirmed,kosher
REG-15004,Greta Hashimoto,confirmed,none
REG-15005,Carmen Moreau,confirmed,none
REG-15006,Vera Okonkwo,confirmed,none
REG-15007,Carmen Jankowski,confirmed,none
REG-15008,Lars Yamada,confirmed,halal
REG-15009,Priya Xu,confirmed,none
REG-15010,Hiro Ustinov,confirmed,none
REG-15011,Wendell Iyer,confirmed,vegetarian
REG-15012,Rosa Bergstrom,confirmed,none
REG-15013,Yusuf Hashimoto,confirmed,none
REG-15014,Carmen Nakamura,waitlist,vegan
REG-15015,Ines Dimitrov,confirmed,none
REG-15016,Xiomara Bergstrom,confirmed,vegetarian
REG-15017,Umut Iyer,confirmed,gluten-free
REG-15018,Nadia Eriksen,confirmed,none
REG-15019,Deepak Nakamura,confirmed,none
REG-15020,Nadia Grigoryan,confirmed,vegetarian
REG-15021,Wendell Nakamura,cancelled,none
REG-15022,Tamar Iyer,waitlist,none
REG-15023,Tamar Sorensen,confirmed,none
REG-15024,Xiomara Bergstrom,confirmed,none
REG-15025,Elif Eriksen,confirmed,none
REG-15026,Greta Xu,confirmed,none
REG-15027,Jonas Fontaine,waitlist,none
REG-15028,Vera Fontaine,confirmed,halal
REG-15029,Carmen Yamada,confirmed,none
REG-15030,Mireille Petrov,cancelled,none
REG-15031,Wendell Fontaine,confirmed,kosher
REG-15032,Ines Abbasi,confirmed,none
REG-15033,Yusuf Yamada,waitlist,vegetarian
REG-15034,Bruno Bergstrom,confirmed,none
REG-15035,Farid Rasmussen,confirmed,none
REG-15036,Elif Hashimoto,confirmed,none
REG-15037,Keiko Wieland,confirmed,vegan
REG-15038,Mireille Xu,confirmed,gluten-free
REG-15039,Omar Bergstrom,cancelled,none
REG-15040,Farid Dimitrov,confirmed,none
REG-15041,Wendell Sorensen,confirmed,none
REG-15042,Mireille Moreau,cancelled,none
REG-15043,Ada Lindqvist,waitlist,gluten-free
REG-15044,Omar Tanaka,confirmed,gluten-free
REG-15045,Carmen Kovacs,confirmed,none
REG-15046,Lars Okonkwo,confirmed,vegetarian
REG-15047,Hiro Vasquez,confirmed,none
REG-15048,Umut Rasmussen,confirmed,vegan
REG-15049,Nadia Abbasi,confirmed,none
REG-15050,Bruno Yamada,waitlist,vegan
REG-15051,Elif Iyer,waitlist,none
REG-15052,Jonas Xu,confirmed,kosher
REG-15053,Sven Kovacs,waitlist,halal
REG-15054,Umut Kovacs,waitlist,none
REG-15055,Wendell Yamada,confirmed,halal
REG-15056,Lars Kovacs,confirmed,none
REG-15057,Wendell Tanaka,cancelled,vegan
REG-15058,Zofia Dimitrov,confirmed,none
REG-15059,Keiko Castellanos,waitlist,kosher
REG-15060,Zofia Bergstrom,cancelled,none
REG-15061,Rosa Quispe,confirmed,none
REG-15062,Greta Zielinski,confirmed,vegan
REG-15063,Sven Zielinski,confirmed,none
REG-15064,Nadia Eriksen,cancelled,none
REG-15065,Deepak Yamada,waitlist,none
REG-15066,Farid Okonkwo,confirmed,none
REG-15067,Rosa Fontaine,confirmed,none
REG-15068,Elif Xu,confirmed,vegetarian
REG-15069,Farid Rasmussen,waitlist,none
REG-15070,Rosa Wieland,confirmed,none
REG-15071,Zofia Lindqvist,confirmed,halal
REG-15072,Elif Fontaine,confirmed,kosher
REG-15073,Lars Quispe,confirmed,vegan
REG-15074,Farid Hashimoto,waitlist,vegan
REG-15075,Hiro Eriksen,confirmed,none
REG-15076,Hiro Kovacs,confirmed,none
REG-15077,Carmen Yamada,confirmed,none
REG-15078,Ada Fontaine,waitlist,none
REG-15079,Omar Nakamura,confirmed,none
REG-15080,Rosa Quispe,confirmed,none
REG-15081,Sven Tanaka,confirmed,halal
REG-15082,Rosa Ustinov,cancelled,none
REG-15083,Wendell Xu,confirmed,vegan
REG-15084,Rosa Rasmussen,confirmed,none
REG-15085,Vera Lindqvist,cancelled,none
REG-15086,Farid Petrov,cancelled,none
REG-15087,Lars Dimitrov,confirmed,none
REG-15088,Greta Abbasi,confirmed,vegetarian
REG-15089,Greta Vasquez,confirmed,kosher
REG-15090,Lars Nakamura,confirmed,none
REG-15091,Ada Tanaka,cancelled,kosher
REG-15092,Omar Wieland,confirmed,none
REG-15093,Zofia Tanaka,waitlist,gluten-free
REG-15094,Jonas Jankowski,confirmed,kosher
REG-15095,Ada Eriksen,confirmed,none
REG-15096,Ada Grigoryan,cancelled,gluten-free
REG-15097,Umut Okonkwo,confirmed,none
REG-15098,Bruno Vasquez,confirmed,kosher
REG-15099,Nadia Iyer,confirmed,none
REG-15100,Xiomara Jankowski,confirmed,none
REG-15101,Xiomara Sorensen,confirmed,gluten-free
REG-15102,Umut Tanaka,confirmed,halal
REG-15103,Wendell Okonkwo,confirmed,none
REG-15104,Ada Petrov,confirmed,none
REG-15105,Farid Rasmussen,confirmed,none
REG-15106,Bruno Castellanos,confirmed,none
REG-15107,Keiko Yamada,confirmed,none
REG-15108,Quentin Sorensen,waitlist,none
REG-15109,Greta Zielinski,confirmed,none
REG-15110,Sven Lindqvist,confirmed,none
REG-15111,Quentin Okonkwo,confirmed,none
REG-15112,Umut Grigoryan,confirmed,none
REG-15113,Rosa Dimitrov,confirmed,none
REG-15114,Ines Sorensen,confirmed,vegetarian
REG-15115,Elif Eriksen,confirmed,gluten-free
REG-15116,Rosa Wieland,confirmed,gluten-free
REG-15117,Sven Hashimoto,cancelled,halal
REG-15118,Rosa Iyer,waitlist,none
REG-15119,Priya Grigoryan,confirmed,none
REG-15120,Tamar Nakamura,cancelled,none
REG-15121,Rosa Rasmussen,cancelled,none
REG-15122,Farid Ustinov,confirmed,none
REG-15123,Elif Vasquez,confirmed,none
REG-15124,Xiomara Lindqvist,confirmed,none
REG-15125,Umut Hashimoto,confirmed,none
REG-15126,Priya Xu,waitlist,none
REG-15127,Deepak Sorensen,cancelled,none
REG-15128,Ada Dimitrov,confirmed,none
REG-15129,Mireille Wieland,confirmed,none
REG-15130,Jonas Jankowski,confirmed,none
REG-15131,Carmen Eriksen,confirmed,halal
REG-15132,Mireille Sorensen,cancelled,none
REG-15133,Jonas Quispe,confirmed,none
REG-15134,Farid Nakamura,waitlist,none
REG-15135,Jonas Castellanos,cancelled,none
REG-15136,Tamar Sorensen,waitlist,none
REG-15137,Keiko Okonkwo,confirmed,none
REG-15138,Omar Yamada,confirmed,none
REG-15139,Mireille Ustinov,confirmed,none
REG-15140,Greta Moreau,confirmed,none
REG-15141,Umut Nakamura,waitlist,vegan
REG-15142,Elif Xu,confirmed,none
REG-15143,Elif Abbasi,confirmed,none
REG-15144,Tamar Grigoryan,waitlist,vegan
REG-15145,Bruno Iyer,confirmed,none
REG-15146,Ada Abbasi,waitlist,none
REG-15147,Keiko Xu,waitlist,none
REG-15148,Jonas Tanaka,confirmed,vegan
REG-15149,Keiko Castellanos,confirmed,none
REG-15150,Omar Nakamura,waitlist,halal
REG-15151,Quentin Yamada,confirmed,none
REG-15152,Rosa Nakamura,confirmed,none
REG-15153,Wendell Tanaka,cancelled,none
REG-15154,Carmen Quispe,waitlist,none
REG-15155,Wendell Xu,cancelled,none
REG-15156,Tamar Castellanos,cancelled,none
REG-15157,Omar Abbasi,confirmed,gluten-free
REG-15158,Ines Rasmussen,waitlist,none
REG-15159,Rosa Fontaine,confirmed,none
REG-15160,Lars Petrov,waitlist,none
REG-15161,Deepak Grigoryan,confirmed,none
REG-15162,Keiko Castellanos,confirmed,none
REG-15163,Farid Hashimoto,waitlist,halal
REG-15164,Deepak Fontaine,confirmed,halal
REG-15165,Keiko Fontaine,confirmed,none
REG-15166,Bruno Lindqvist,confirmed,none
REG-15167,Sven Hashimoto,cancelled,vegetarian
REG-15168,Tamar Castellanos,confirmed,vegetarian
REG-15169,Quentin Bergstrom,confirmed,none
REG-15170,Quentin Vasquez,confirmed,none
REG-15171,Jonas Hashimoto,confirmed,vegan
REG-15172,Jonas Hashimoto,waitlist,gluten-free
REG-15173,Lars Hashimoto,cancelled,gluten-free
REG-15174,Zofia Ustinov,confirmed,none
REG-15175,Elif Yamada,confirmed,none
REG-15176,Farid Petrov,confirmed,none
REG-15177,Hiro Petrov,waitlist,none
REG-15178,Yusuf Tanaka,cancelled,none
REG-15179,Wendell Castellanos,confirmed,kosher
REG-15180,Nadia Zielinski,confirmed,gluten-free
REG-15181,Rosa Jankowski,confirmed,none
REG-15182,Ada Vasquez,waitlist,none
REG-15183,Farid Wieland,confirmed,vegan
REG-15184,Quentin Eriksen,confirmed,none
REG-15185,Nadia Petrov,confirmed,none
REG-15186,Farid Dimitrov,confirmed,none
REG-15187,Bruno Iyer,confirmed,none
REG-15188,Hiro Abbasi,confirmed,none
REG-15189,Rosa Jankowski,confirmed,none
REG-15190,Xiomara Rasmussen,cancelled,none
REG-15191,Yusuf Fontaine,waitlist,none
REG-15192,Deepak Vasquez,waitlist,none
REG-15193,Jonas Moreau,cancelled,none
REG-15194,Elif Iyer,cancelled,none
REG-15195,Deepak Yamada,waitlist,kosher
REG-15196,Sven Quispe,cancelled,vegan
REG-15197,Deepak Jankowski,confirmed,none
REG-15198,Greta Rasmussen,confirmed,kosher
REG-15199,Deepak Vasquez,waitlist,none
REG-15200,Ines Hashimoto,confirmed,none
REG-15201,Zofia Vasquez,waitlist,none
REG-15202,Mireille Bergstrom,confirmed,vegetarian
REG-15203,Carmen Yamada,confirmed,none
REG-15204,Sven Okonkwo,confirmed,none
REG-15205,Carmen Xu,confirmed,none
REG-15206,Nadia Moreau,confirmed,vegan
REG-15207,Bruno Quispe,confirmed,none
REG-15208,Rosa Dimitrov,waitlist,none
REG-15209,Hiro Iyer,confirmed,none
REG-15210,Quentin Quispe,confirmed,none
REG-15211,Greta Lindqvist,waitlist,none
REG-15212,Mireille Ustinov,confirmed,none
REG-15213,Quentin Abbasi,confirmed,none
REG-15214,Zofia Okonkwo,confirmed,none
REG-15215,Wendell Okonkwo,confirmed,none
REG-15216,Omar Jankowski,confirmed,none
REG-15217,Umut Grigoryan,waitlist,none
REG-15218,Priya Petrov,confirmed,halal
REG-15219,Lars Abbasi,confirmed,vegetarian
REG-15220,Umut Wieland,confirmed,none
REG-15221,Mireille Wieland,cancelled,halal
REG-15222,Vera Sorensen,waitlist,none
REG-15223,Lars Lindqvist,confirmed,none
REG-15224,Priya Okonkwo,confirmed,none
REG-15225,Xiomara Rasmussen,cancelled,none
REG-15226,Lars Tanaka,cancelled,none
REG-15227,Greta Vasquez,waitlist,none
REG-15228,Umut Wieland,confirmed,none
REG-15229,Tamar Bergstrom,cancelled,kosher
REG-15230,Farid Grigoryan,confirmed,none
REG-15231,Elif Bergstrom,confirmed,none
REG-15232,Mireille Lindqvist,cancelled,none
REG-15233,Mireille Xu,confirmed,none
REG-15234,Sven Ustinov,confirmed,none
REG-15235,Wendell Okonkwo,confirmed,none
REG-15236,Ines Yamada,confirmed,none
REG-15237,Hiro Rasmussen,confirmed,none
REG-15238,Vera Xu,confirmed,none
REG-15239,Tamar Dimitrov,cancelled,halal
REG-15240,Bruno Tanaka,confirmed,gluten-free
REG-15241,Omar Zielinski,confirmed,none
REG-15242,Farid Vasquez,cancelled,none
REG-15243,Deepak Bergstrom,confirmed,none
REG-15244,Zofia Hashimoto,confirmed,none
REG-15245,Jonas Moreau,confirmed,gluten-free
REG-15246,Zofia Iyer,confirmed,none
REG-15247,Sven Wieland,cancelled,none
REG-15248,Bruno Jankowski,waitlist,gluten-free
REG-15249,Farid Dimitrov,confirmed,none
REG-15250,Sven Lindqvist,confirmed,vegan
REG-15251,Bruno Quispe,confirmed,none
REG-15252,Yusuf Quispe,waitlist,none
REG-15253,Rosa Wieland,waitlist,none
REG-15254,Tamar Jankowski,cancelled,none
REG-15255,Zofia Sorensen,waitlist,none
REG-15256,Lars Grigoryan,confirmed,none
REG-15257,Wendell Iyer,confirmed,none
REG-15258,Deepak Jankowski,confirmed,none
REG-15259,Hiro Tanaka,confirmed,none
REG-15260,Carmen Vasquez,waitlist,none
REG-15261,Nadia Sorensen,waitlist,none
REG-15262,Ada Tanaka,waitlist,none
REG-15263,Yusuf Castellanos,cancelled,vegan
REG-15264,Zofia Moreau,confirmed,none
REG-15265,Quentin Fontaine,waitlist,none
REG-15266,Keiko Jankowski,waitlist,none
REG-15267,Hiro Grigoryan,confirmed,halal
REG-15268,Bruno Abbasi,cancelled,none
REG-15269,Umut Castellanos,cancelled,none
REG-15270,Elif Moreau,confirmed,vegan
REG-15271,Ada Rasmussen,confirmed,none
REG-15272,Umut Jankowski,waitlist,none
REG-15273,Nadia Bergstrom,confirmed,vegetarian
REG-15274,Elif Fontaine,confirmed,none
REG-15275,Vera Grigoryan,confirmed,none
REG-15276,Ines Vasquez,cancelled,none
REG-15277,Hiro Fontaine,cancelled,none
REG-15278,Vera Fontaine,cancelled,kosher
REG-15279,Elif Xu,confirmed,gluten-free
REG-15280,Umut Xu,confirmed,none
REG-15281,Xiomara Petrov,confirmed,none
REG-15282,Deepak Rasmussen,confirmed,none
REG-15283,Yusuf Ustinov,waitlist,none
REG-15284,Priya Quispe,waitlist,vegan
REG-15285,Bruno Zielinski,confirmed,none
REG-15286,Elif Xu,confirmed,none
REG-15287,Yusuf Dimitrov,confirmed,none
REG-15288,Mireille Zielinski,confirmed,none
REG-15289,Greta Vasquez,waitlist,none
REG-15290,Greta Jankowski,confirmed,none
REG-15291,Mireille Rasmussen,confirmed,none
REG-15292,Mireille Rasmussen,cancelled,halal
REG-15293,Nadia Xu,confirmed,kosher
REG-15294,Lars Dimitrov,cancelled,none
REG-15295,Farid Hashimoto,confirmed,none
REG-15296,Xiomara Vasquez,waitlist,none
REG-15297,Mireille Jankowski,confirmed,none
REG-15298,Keiko Sorensen,confirmed,none
REG-15299,Bruno Lindqvist,confirmed,none
REG-15300,Yusuf Quispe,cancelled,vegan
REG-15301,Omar Dimitrov,waitlist,none
REG-15302,Bruno Xu,waitlist,gluten-free
REG-15303,Zofia Abbasi,confirmed,halal
REG-15304,Keiko Grigoryan,confirmed,none
REG-15305,Ines Jankowski,confirmed,none
REG-15306,Yusuf Kovacs,waitlist,none
REG-15307,Priya Moreau,confirmed,none
REG-15308,Xiomara Zielinski,waitlist,none
REG-15309,Jonas Abbasi,confirmed,none
REG-15310,Greta Rasmussen,waitlist,vegan
REG-15311,Elif Eriksen,confirmed,halal
REG-15312,Bruno Sorensen,confirmed,none
REG-15313,Tamar Rasmussen,cancelled,vegan
REG-15314,Elif Hashimoto,cancelled,none
REG-15315,Priya Hashimoto,confirmed,none
REG-15316,Wendell Zielinski,confirmed,none
REG-15317,Vera Petrov,confirmed,none
REG-15318,Lars Yamada,confirmed,halal
REG-15319,Mireille Castellanos,cancelled,none
REG-15320,Nadia Okonkwo,confirmed,vegetarian
REG-15321,Wendell Bergstrom,confirmed,none
REG-15322,Bruno Abbasi,confirmed,kosher
REG-15323,Lars Okonkwo,confirmed,none
REG-15324,Deepak Nakamura,waitlist,none
REG-15325,Yusuf Quispe,confirmed,vegan
REG-15326,Greta Jankowski,cancelled,vegan
REG-15327,Bruno Sorensen,confirmed,vegetarian
REG-15328,Nadia Sorensen,confirmed,none
REG-15329,Keiko Dimitrov,confirmed,kosher
REG-15330,Greta Okonkwo,waitlist,halal
REG-15331,Greta Vasquez,waitlist,halal
REG-15332,Vera Abbasi,confirmed,none
REG-15333,Omar Okonkwo,confirmed,none
REG-15334,Yusuf Kovacs,confirmed,none
REG-15335,Nadia Fontaine,cancelled,vegan
REG-15336,Wendell Fontaine,waitlist,vegetarian
REG-15337,Ada Rasmussen,waitlist,none
REG-15338,Nadia Hashimoto,cancelled,none
REG-15339,Rosa Dimitrov,confirmed,none
