id,name,status,dietary
REG-11324,Hiro Xu,confirmed,gluten-free
REG-11325,Carmen Bergstrom,confirmed,halal
REG-11326,Ines Eriksen,waitlist,none
REG-11327,Hiro Lindqvist,waitlist,none
REG-11328,Bruno Fontaine,confirmed,none
REG-11329,Lars Petrov,confirmed,none
REG-11330,Hiro Quispe,confirmed,none
REG-11331,Carmen Dimitrov,confirmed,vegetarian
REG-11332,Quentin Okonkwo,waitlist,halal
REG-11333,Deepak Kovacs,confirmed,vegetarian
REG-11334,Greta Tanaka,cancelled,none
REG-11335,Bruno Hashimoto,confirmed,none
REG-11336,Keiko Okonkwo,confirmed,none
REG-11337,Zofia Fontaine,confirmed,none
REG-11338,Elif Xu,cancelled,none
REG-11339,Farid Lindqvist,confirmed,none
REG-11340,Elif Sorensen,confirmed,none
REG-11341,Ines Grigoryan,confirmed,none
REG-11342,Xiomara Eriksen,confirmed,vegetarian
REG-11343,Bruno Okonkwo,confirmed,none
REG-11344,Xiomara Wieland,confirmed,vegan
REG-11345,Priya Castellanos,confirmed,gluten-free
REG-11346,Xiomara Zielinski,confirmed,kosher
REG-11347,Mireille Yamada,confirmed,none
REG-11348,Elif Tanaka,waitlist,none
REG-11349,Hiro Eriksen,confirmed,halal
REG-11350,Hiro Xu,cancelled,gluten-free
REG-11351,Xiomara Ustinov,cancelled,none
REG-11352,Ines Jankowski,cancelled,none
REG-11353,Priya Nakamura,cancelled,none
REG-11354,Zofia Ustinov,confirmed,none
REG-11355,Yusuf Castellanos,confirmed,gluten-free
REG-11356,Vera Castellanos,confirmed,none
REG-11357,Rosa Okonkwo,confirmed,none
REG-11358,Carmen Grigoryan,confirmed,none
REG-11359,Priya Wieland,confirmed,none
REG-11360,Greta Jankowski,confirmed,none
REG-11361,Yusuf Kovacs,confirmed,kosher
REG-11362,Hiro Ustinov,confirmed,vegan
REG-11363,Keiko Yamada,confirmed,none
REG-11364,Bruno Rasmussen,confirmed,gluten-free
REG-11365,Zofia Okonkwo,confirmed,none
REG-11366,Carmen Fontaine,confirmed,none
REG-11367,Vera Grigoryan,confirmed,none
REG-11368,Nadia Zielinski,confirmed,none
REG-11369,Wendell Okonkwo,confirmed,none
REG-11370,Bruno Petrov,confirmed,none
REG-11371,Sven Castellanos,confirmed,none
REG-11372,Vera Jankowski,confirmed,vegan
REG-11373,Tamar Eriksen,confirmed,none
REG-11374,Rosa Vasquez,confirmed,vegetarian
REG-11375,Farid Zielinski,confirmed,vegan
REG-11376,Lars Fontaine,waitlist,kosher
REG-11377,Sven Wieland,confirmed,halal
REG-11378,Zofia Vasquez,confirmed,none
REG-11379,Greta Tanaka,confirmed,vegetarian
REG-11380,Omar Iyer,confirmed,gluten-free
REG-11381,Umut Fontaine,cancelled,none
REG-11382,Ada Eriksen,confirmed,none
REG-11383,Carmen Wieland,cancelled,vegan
REG-11384,Carmen Castellanos,confirmed,none
REG-11385,Rosa Okonkwo,waitlist,vegan
REG-11386,Rosa Petrov,confirmed,vegan
REG-11387,Vera Iyer,cancelled,kosher
REG-11388,Xiomara Bergstrom,cancelled,none
REG-11389,Priya Sorensen,waitlist,none
REG-11390,Mireille Sorensen,confirmed,vegetarian
REG-11391,Ines Sorensen,confirmed,none
REG-11392,Jonas Yamada,cancelled,vegan
REG-11393,Vera Abbasi,waitlist,none
REG-11394,Farid Dimitrov,confirmed,kosher
REG-11395,Lars Hashimoto,confirmed,none
REG-11396,Deepak Okonkwo,cancelled,none
REG-11397,Lars Jankowski,confirmed,kosher
REG-11398,Zofia Zielinski,waitlist,none
REG-11399,Omar Yamada,cancelled,kosher
REG-11400,Wendell Dimitrov,cancelled,none
REG-11401,Vera Rasmussen,confirmed,none
REG-11402,Omar Hashimoto,confirmed,none
REG-11403,Deepak Nakamura,confirmed,none
REG-11404,Quentin Grigoryan,confirmed,gluten-free
REG-11405,Hiro Kovacs,confirmed,none
REG-11406,Rosa Nakamura,waitlist,none
REG-11407,Priya Kovacs,confirmed,none
REG-11408,Nadia Eriksen,confirmed,none
REG-11409,Yusuf Kovacs,confirmed,none
REG-11410,Rosa Xu,waitlist,none
REG-11411,Bruno Lindqvist,confirmed,none
REG-11412,Keiko Yamada,confirmed,none
REG-11413,Elif Iyer,cancelled,none
REG-11414,Xiomara Ustinov,confirmed,gluten-free
REG-11415,Lars Kovacs,confirmed,none
REG-11416,Ada Nakamura,waitlist,none
REG-11417,Ada Wieland,cancelled,none
REG-11418,Zofia Rasmussen,confirmed,none
REG-11419,Mireille Jankowski,confirmed,vegan
REG-11420,Zofia Rasmussen,confirmed,halal
REG-11421,Deepak Tanaka,confirmed,kosher
REG-11422,Umut Lindqvist,waitlist,none
REG-11423,Nadia Castellanos,waitlist,kosher
REG-11424,Wendell Fontaine,confirmed,gluten-free
REG-11425,Nadia Kovacs,confirmed,none
REG-11426,Omar Kovacs,confirmed,none
REG-11427,Mireille Lindqvist,cancelled,none
REG-11428,Ada Xu,confirmed,none
REG-11429,Xiomara Iyer,confirmed,vegan
REG-11430,Xiomara Okonkwo,confirmed,vegan
REG-11431,Yusuf Sorensen,confirmed,none
REG-11432,Carmen Quispe,confirmed,none
REG-11433,Mireille Rasmussen,confirmed,none
REG-11434,Quentin Quispe,waitlist,none
REG-11435,Xiomara Castellanos,cancelled,none
REG-11436,Sven Fontaine,confirmed,none
REG-11437,Quentin Zielinski,confirmed,vegan
REG-11438,Hiro Eriksen,confirmed,halal
REG-11439,Keiko Quispe,waitlist,none
REG-11440,Mireille Yamada,cancelled,vegetarian
REG-11441,Ines Hashimoto,waitlist,gluten-free
REG-11442,Deepak Iyer,confirmed,none
REG-11443,Omar Fontaine,confirmed,none
REG-11444,Carmen Iyer,confirmed,none
REG-11445,Keiko Okonkwo,waitlist,none
REG-11446,Deepak Zielinski,waitlist,none
REG-11447,Ada Abbasi,confirmed,none
REG-11448,Hiro Castellanos,cancelled,vegetarian
REG-11449,Yusuf Zielinski,confirmed,none
REG-11450,Priya Ustinov,waitlist,vegetarian
REG-11451,Jonas Eriksen,confirmed,none
REG-11452,Ines Yamada,cancelled,kosher
REG-11453,Quentin Wieland,confirmed,none
REG-11454,Nadia Wieland,confirmed,none
REG-11455,Umut Hashimoto,waitlist,none
REG-11456,Keiko Zielinski,confirmed,none
REG-11457,Carmen Kovacs,confirmed,vegetarian
REG-11458,Umut Xu,cancelled,none
REG-11459,Tamar Yamada,confirmed,none
REG-11460,Carmen Abbasi,cancelled,none
REG-11461,Xiomara Quispe,confirmed,none
REG-11462,Vera Abbasi,waitlist,halal
REG-11463,Mireille Zielinski,confirmed,none
REG-11464,Vera Petrov,cancelled,none
REG-11465,Sven Fontaine,confirmed,none
REG-11466,Wendell Castellanos,confirmed,none
REG-11467,Umut Dimitrov,confirmed,none
REG-11468,Carmen Wieland,confirmed,none
REG-11469,Mireille Dimitrov,confirmed,kosher
REG-11470,Vera Zielinski,confirmed,none
REG-11471,Nadia Rasmussen,waitlist,halal
REG-11472,Sven Ustinov,confirmed,none
REG-11473,Sven Moreau,waitlist,none
REG-11474,Greta Abbasi,confirmed,halal
REG-11475,Mireille Rasmussen,waitlist,none
REG-11476,Elif Grigoryan,confirmed,none
REG-11477,Bruno Bergstrom,confirmed,none
REG-11478,Ada Ustinov,cancelled,none
REG-11479,Sven Grigoryan,cancelled,gluten-free
REG-11480,Ines Abbasi,confirmed,gluten-free
REG-11481,Greta Xu,confirmed,kosher
REG-11482,Quentin Xu,cancelled,kosher
REG-11483,Wendell Xu,waitlist,none
REG-11484,Tamar Fontaine,confirmed,kosher
REG-11485,Farid Kovacs,confirmed,none
REG-11486,Yusuf Hashimoto,confirmed,vegan
REG-11487,Priya Abbasi,confirmed,none
REG-11488,Omar Castellanos,confirmed,none
REG-11489,Priya Okonkwo,waitlist,none
REG-11490,Hiro Quispe,confirmed,vegetarian
REG-11491,Rosa Dimitrov,confirmed,none
REG-11492,Wendell Lindqvist,waitlist,kosher
REG-11493,Elif Lindqvist,confirmed,vegan
REG-11494,Carmen Tanaka,cancelled,none
REG-11495,Jonas Rasmussen,confirmed,none
REG-11496,Bruno Dimitrov,confirmed,kosher
REG-11497,Umut Quispe,confirmed,none
REG-11498,Carmen Sorensen,waitlist,none
REG-11499,Hiro Vasquez,confirmed,gluten-free
REG-11500,Ines Xu,waitlist,none
REG-11501,Keiko Eriksen,waitlist,none
REG-11502,Quentin Vasquez,cancelled,none
REG-11503,Quentin Wieland,confirmed,none
REG-11504,Farid Iyer,confirmed,none
REG-11505,Nadia Quispe,cancelled,none
REG-11506,Elif Rasmussen,confirmed,none
REG-11507,Wendell Quispe,confirmed,none
REG-11508,Elif Castellanos,confirmed,none
REG-11509,Quentin Jankowski,confirmed,none
REG-11510,Keiko Xu,confirmed,vegan
REG-11511,Lars Quispe,cancelled,none
REG-11512,Bruno Grigoryan,confirmed,vegetarian
REG-11513,Sven Castellanos,confirmed,none
REG-11514,Deepak Castellanos,waitlist,none
REG-11515,Ada Castellanos,confirmed,vegan
REG-11516,Elif Eriksen,confirmed,none
REG-11517,Yusuf Moreau,confirmed,kosher
REG-11518,Nadia Xu,cancelled,none
REG-11519,Quentin Yamada,waitlist,none
REG-11520,Ada Castellanos,confirmed,none
REG-11521,Omar Sorensen,confirmed,vegan
REG-11522,Yusuf Eriksen,confirmed,none
REG-11523,Xiomara Vasquez,confirmed,none
REG-11524,Farid Nakamura,waitlist,none
REG-11525,Greta Bergstrom,confirmed,none
REG-11526,Nadia Yamada,confirmed,none
REG-11527,Vera Jankowski,waitlist,none
REG-11528,Elif Okonkwo,confirmed,halal
REG-11529,Jonas Petrov,confirmed,vegetarian
REG-11530,Nadia Nakamura,confirmed,halal
REG-11531,Ada Tanaka,cancelled,vegetarian
REG-11532,Sven Iyer,confirmed,none
REG-11533,Carmen Eriksen,waitlist,none
REG-11534,Zofia Eriksen,confirmed,none
REG-11535,Xiomara Moreau,cancelled,none
REG-11536,Hiro Xu,confirmed,halal
REG-11537,Zofia Sorensen,confirmed,kosher
REG-11538,Yusuf Zielinski,waitlist,gluten-free
REG-11539,Xiomara Bergstrom,waitlist,none
REG-11540,Tamar Kovacs,confirmed,none
REG-11541,Rosa Dimitrov,confirmed,none
REG-11542,Elif Iyer,confirmed,none
REG-11543,Deepak Fontaine,waitlist,none
REG-11544,Vera Grigoryan,confirmed,gluten-free
REG-11545,Farid Wieland,waitlist,none
REG-11546,Ines Sorensen,confirmed,none
REG-11547,Elif Abbasi,confirmed,vegan
REG-11548,Tamar Eriksen,waitlist,none
REG-11549,Priya Dimitrov,waitlist,halal
REG-11550,Zofia Zielinski,waitlist,vegan
REG-11551,Deepak Jankowski,cancelled,halal
REG-11552,Tamar Rasmussen,confirmed,none
REG-11553,Ada Bergstrom,waitlist,none
REG-11554,Sven Grigoryan,confirmed,none
REG-11555,Sven Jankowski,confirmed,none
REG-11556,Lars Yamada,cancelled,none
REG-11557,Yusuf Petrov,confirmed,none
REG-11558,Bruno Moreau,confirmed,gluten-free
REG-11559,Greta Yamada,waitlist,none
REG-11560,Bruno Castellanos,confirmed,none
REG-11561,Ines Kovacs,confirmed,vegetarian
REG-11562,Nadia Vasquez,waitlist,none
REG-11563,Rosa Tanaka,confirmed,none
REG-11564,Umut Quispe,confirmed,kosher
REG-11565,Greta Fontaine,confirmed,none
REG-11566,Keiko Wieland,waitlist,none
REG-11567,Xiomara Vasquez,waitlist,none
REG-11568,Deepak Quispe,confirmed,none
REG-11569,Bruno Sorensen,cancelled,none
REG-11570,Jonas Eriksen,waitlist,none
REG-11571,Lars Wieland,confirmed,none
REG-11572,Lars Wieland,waitlist,halal
REG-11573,Rosa Jankowski,waitlist,none
REG-11574,Umut Eriksen,waitlist,none
REG-11575,Wendell Jankowski,confirmed,none
REG-11576,Ada Bergstrom,confirmed,none
REG-11577,Greta Ustinov,confirmed,gluten-free
REG-11578,Keiko Quispe,waitlist,none
REG-11579,Zofia Tanaka,confirmed,none
REG-11580,Sven Petrov,confirmed,none
REG-11581,Sven Grigoryan,confirmed,none
REG-11582,Ada Dimitrov,confirmed,none
REG-11583,Jonas Moreau,confirmed,none
REG-11584,Nadia Okonkwo,confirmed,vegetarian
REG-11585,Lars Sorensen,waitlist,vegan
REG-11586,Nadia Nakamura,confirmed,none
REG-11587,Wendell Jankowski,confirmed,none
REG-11588,Jonas Castellanos,confirmed,none
REG-11589,Quentin Okonkwo,waitlist,vegetarian
REG-11590,Bruno Abbasi,cancelled,none
REG-11591,Deepak Quispe,cancelled,none
REG-11592,Zofia Okonkwo,confirmed,none
REG-11593,Deepak Moreau,cancelled,none
REG-11594,Bruno Ustinov,confirmed,none
REG-11595,Bruno Tanaka,confirmed,none
REG-11596,Hiro Xu,cancelled,none
REG-11597,Jonas Fontaine,cancelled,none
REG-11598,Lars Quispe,confirmed,none
REG-11599,Greta Ustinov,confirmed,none
REG-11600,Wendell Moreau,confirmed,vegetarian
REG-11601,Elif Grigoryan,confirmed,none
REG-11602,Nadia Rasmussen,cancelled,none
REG-11603,Hiro Xu,confirmed,none
REG-11604,Xiomara Vasquez,confirmed,vegetarian
REG-11605,Umut Wieland,confirmed,none
REG-11606,Quentin Xu,waitlist,none
REG-11607,Nadia Quispe,confirmed,none
REG-11608,Carmen Abbasi,confirmed,gluten-free
REG-11609,Elif Kovacs,confirmed,none
REG-11610,Bruno Jankowski,cancelled,none
REG-11611,Omar Iyer,waitlist,halal
REG-11612,Umut Nakamura,confirmed,vegetarian
REG-11613,Elif Dimitrov,cancelled,none
REG-11614,Carmen Okonkwo,confirmed,none
REG-11615,Rosa Xu,cancelled,none
REG-11616,Keiko Vasquez,confirmed,none
REG-11617,Ada Moreau,confirmed,none
REG-11618,Umut Lindqvist,confirmed,vegan
REG-11619,Priya Nakamura,confirmed,none
REG-11620,Quentin Hashimoto,confirmed,none
REG-11621,Keiko Rasmussen,confirmed,vegan
REG-11622,Nadia Bergstrom,confirmed,none
REG-11623,Xiomara Rasmussen,waitlist,none
REG-11624,Umut Bergstrom,confirmed,none
REG-11625,Vera Tanaka,confirmed,vegan
REG-11626,Tamar Yamada,confirmed,halal
REG-11627,Bruno Quispe,confirmed,none
REG-11628,Umut Moreau,cancelled,none
REG-11629,Rosa Sorensen,confirmed,none
REG-11630,Quentin Zielinski,confirmed,none
REG-11631,Zofia Castellanos,confirmed,none
REG-11632,Mireille Tanaka,cancelled,none
REG-11633,Yusuf Sorensen,confirmed,none
REG-11634,Wendell Sorensen,cancelled,vegan
REG-11635,Deepak Jankowski,confirmed,none
REG-11636,Jonas Lindqvist,confirmed,none
REG-11637,Zofia Lindqvist,confirmed,none
REG-11638,Xiomara Xu,waitlist,none
REG-11639,Priya Dimitrov,confirmed,kosher
REG-11640,Zofia Tanaka,confirmed,none
REG-11641,Sven Ustinov,confirmed,none
REG-11642,Farid Abbasi,confirmed,none
REG-11643,Keiko Abbasi,confirmed,none
REG-11644,Yusuf Grigoryan,confirmed,gluten-free
REG-11645,Hiro Yamada,waitlist,none
REG-11646,Yusuf Iyer,confirmed,none
REG-11647,Keiko Vasquez,confirmed,none
REG-11648,Wendell Eriksen,confirmed,none
REG-11649,Priya Hashimoto,confirmed,none
REG-11650,Wendell Zielinski,waitlist,vegan
REG-11651,Keiko Lindqvist,confirmed,none
REG-11652,Zofia Sorensen,cancelled,none
REG-11653,Mireille Hashimoto,confirmed,none
REG-11654,Lars Nakamura,confirmed,none
REG-11655,Omar Eriksen,confirmed,kosher
REG-11656,Elif Sorensen,confirmed,none
REG-11657,Elif Jankowski,confirmed,vegetarian
REG-11658,Carmen Hashimoto,cancelled,none
REG-11659,Keiko Okonkwo,cancelled,none
REG-11660,Vera Rasmussen,confirmed,vegetarian
REG-11661,Xiomara Lindqvist,confirmed,none
REG-11662,Nadia Sorensen,confirmed,halal
REG-11663,Mireille Xu,confirmed,none
REG-11664,Bruno Sorensen,confirmed,none
REG-11665,Lars Bergstrom,confirmed,none
REG-11666,Greta Dimitrov,cancelled,none
REG-11667,Umut Lindqvist,cancelled,vegan
REG-11668,Sven Quispe,confirmed,none
REG-11669,Jonas Zielinski,confirmed,none
REG-11670,Xiomara Dimitrov,confirmed,none
REG-11671,Omar Abbasi,confirmed,none
REG-11672,Mireille Moreau,confirmed,none
REG-11673,Lars Fontaine,confirmed,none
REG-11674,Jonas Moreau,confirmed,none
REG-11675,Yusuf Grigoryan,confirmed,none
REG-11676,Bruno Tanaka,waitlist,vegan
REG-11677,Greta Quispe,confirmed,halal
REG-11678,Xiomara Nakamura,waitlist,none
REG-11679,Elif Eriksen,confirmed,kosher
REG-11680,Xiomara Sorensen,cancelled,none
REG-11681,Ada Fontaine,cancelled,none
REG-11682,Deepak Lindqvist,waitlist,none
REG-11683,Ines Vasquez,confirmed,none
REG-11684,Keiko Dimitrov,cancelled,none
REG-11685,Ines Okonkwo,confirmed,none
REG-11686,Omar Moreau,confirmed,none
REG-11687,Tamar Xu,cancelled,none
REG-11688,Wendell Grigoryan,waitlist,none
REG-11689,Umut Vasquez,confirmed,kosher
REG-11690,Zofia Castellanos,confirmed,none
REG-11691,Mireille Okonkwo,waitlist,none
REG-11692,Ada Bergstrom,confirmed,none
REG-11693,Greta Sorensen,confirmed,none
REG-11694,Bruno Fontaine,confirmed,kosher
REG-11695,Ines Kovacs,confirmed,vegetarian
REG-11696,Farid Zielinski,waitlist,none
REG-11697,Xiomara Sorensen,cancelled,none
REG-11698,Sven Sorensen,confirmed,none
REG-11699,Nadia Yamada,confirmed,none
REG-11700,Quentin Tanaka,waitlist,none
REG-11701,Carmen Petrov,confirmed,none
REG-11702,Jonas Okonkwo,cancelled,none
REG-11703,Ines Grigoryan,confirmed,none
REG-11704,Deepak Wieland,confirmed,none
REG-11705,Sven Bergstrom,confirmed,gluten-free
REG-11706,Keiko Grigoryan,confirmed,gluten-free
REG-11707,Priya Jankowski,confirmed,none
REG-11708,Farid Castellanos,confirmed,vegetarian
REG-11709,Elif Eriksen,confirmed,none
REG-11710,Vera Yamada,confirmed,none
REG-11711,Omar Ustinov,confirmed,none
REG-11712,Tamar Okonkwo,confirmed,vegetarian
REG-11713,Rosa Rasmussen,waitlist,vegan
REG-11714,Elif Wieland,confirmed,none
REG-11715,Priya Quispe,confirmed,vegan
REG-11716,Quentin Sorensen,confirmed,none
REG-11717,Ines Lindqvist,confirmed,none
REG-11718,Rosa Tanaka,waitlist,none
REG-11719,Ada Quispe,confirmed,none
REG-11720,Omar Nakamura,waitlist,none
REG-11721,Umut Grigoryan,confirmed,none
REG-11722,Greta Rasmussen,confirmed,none
REG-11723,Vera Rasmussen,confirmed,none
REG-11724,Mireille Zielinski,confirmed,none
REG-11725,Wendell Wieland,cancelled,none
REG-11726,Lars Eriksen,confirmed,none
REG-11727,Keiko Iyer,cancelled,kosher
REG-11728,Nadia Yamada,confirmed,gluten-free
REG-11729,Farid Grigoryan,waitlist,none
REG-11730,Bruno Abbasi,confirmed,gluten-free
REG-11731,Umut Hashimoto,confirmed,none
REG-11732,Priya Tanaka,confirmed,none
REG-11733,Carmen Okonkwo,cancelled,halal
REG-11734,Wendell Nakamura,confirmed,none
REG-11735,Keiko Tanaka,confirmed,halal
REG-11736,Tamar Nakamura,waitlist,none
REG-11737,Rosa Ustinov,confirmed,halal
REG-11738,Tamar Xu,waitlist,none
REG-11739,Elif Sorensen,waitlist,none
REG-11740,Quentin Yamada,waitlist,none
REG-11741,Rosa Hashimoto,confirmed,none
REG-11742,Greta Fontaine,confirmed,none
REG-11743,Priya Wieland,confirmed,none
REG-11744,Keiko Xu,confirmed,none
REG-11745,Nadia Xu,confirmed,none
REG-11746,Umut Bergstrom,cancelled,none
REG-11747,Carmen Quispe,cancelled,none
REG-11748,Elif Sorensen,confirmed,none
REG-11749,Quentin Tanaka,confirmed,none
REG-11750,Mireille Tanaka,waitlist,none
REG-11751,Omar Iyer,confirmed,none
REG-11752,Lars Lindqvist,confirmed,none
REG-11753,Hiro Wieland,confirmed,none
REG-11754,Zofia Ustinov,confirmed,vegetarian
REG-11755,Sven Jankowski,confirmed,none
REG-11756,Vera Jankowski,waitlist,none
REG-11757,Ines Lindqvist,waitlist,none
REG-11758,Farid Tanaka,cancelled,vegetarian
REG-11759,Quentin Jankowski,confirmed,vegetarian
REG-11760,Deepak Grigoryan,cancelled,none
REG-11761,Ines Dimitrov,confirmed,kosher
REG-11762,Ada Yamada,waitlist,none
REG-11763,Quentin Wieland,confirmed,vegan
REG-11764,Farid Iyer,confirmed,gluten-free
REG-11765,Deepak Sorensen,waitlist,none
REG-11766,Ada Hashimoto,confirmed,none
REG-11767,Carmen Ustinov,confirmed,none
REG-11768,Jonas Wieland,waitlist,none
REG-11769,Bruno Ustinov,confirmed,none
REG-11770,Greta Abbasi,confirmed,none
REG-11771,Lars Xu,confirmed,kosher
REG-11772,Deepak Nakamura,confirmed,vegetarian
REG-11773,Tamar Abbasi,waitlist,kosher
REG-11774,Ines Grigoryan,confirmed,none
REG-11775,Nadia Grigoryan,confirmed,none
REG-11776,Mireille Iyer,cancelled,none
REG-11777,Greta Abbasi,confirmed,none
REG-11778,Ines Sorensen,confirmed,none
REG-11779,Ines Dimitrov,waitlist,vegan
REG-11780,Hiro Sorensen,cancelled,none
REG-11781,Vera Quispe,waitlist,none
